date,samp_session,id,treatment,series_temp,age,temp,prior_temp,lnmass,z_lnmass,lnmr
28/4/2018,3,ld0486,29,ld0486_3_30,121,30,28,-1.505077897,-0.302835119,-6.946787701
28/4/2018,3,ld0494,23,ld0494_3_28,113,28,23.9,-1.692819521,-1.209431473,-6.363875326
28/4/2018,3,ld0494,23,ld0494_3_28,113,28,23.9,-1.692819521,-1.209431473,-6.250587834
28/4/2018,3,ld0494,23,ld0494_3_30,113,30,28,-1.692819521,-1.209431473,-6.695783903
28/4/2018,3,ld0494,23,ld0494_3_30,113,30,28,-1.692819521,-1.209431473,-6.420150169
28/4/2018,3,ld0497,23,ld0497_3_30,112,30,22.8,-1.46967597,-0.131880712,-6.116225378
28/4/2018,3,ld0497,23,ld0497_3_30,112,30,22.8,-1.46967597,-0.131880712,-6.82400422
28/4/2018,3,ld0497,23,ld0497_3_26,112,26,30,-1.46967597,-0.131880712,-6.345651245
28/4/2018,3,ld0497,23,ld0497_3_26,112,26,30,-1.46967597,-0.131880712,-6.45101176
28/4/2018,3,ld0503,29,ld0503_3_30,109,30,21,-1.505077897,-0.302835119,-6.835292197
28/4/2018,3,ld0503,29,ld0503_3_30,109,30,21,-1.505077897,-0.302835119,-6.790441631
28/4/2018,3,ld0503,29,ld0503_3_26,109,26,30,-1.505077897,-0.302835119,-6.479587597
28/4/2018,3,ld0503,29,ld0503_3_26,109,26,30,-1.505077897,-0.302835119,-6.37318812
28/4/2018,3,ld0507,23,ld0507_3_28,109,28,22.5,-1.505077897,-0.302835119,-7.251722957
28/4/2018,3,ld0507,23,ld0507_3_28,109,28,22.5,-1.505077897,-0.302835119,-7.106011145
28/4/2018,3,ld0507,23,ld0507_3_30,109,30,28,-1.505077897,-0.302835119,-6.307636519
28/4/2018,3,ld0507,23,ld0507_3_30,109,30,28,-1.505077897,-0.302835119,-6.610315464
28/4/2018,3,ld0512,29,ld0512_3_30,103,30,23.2,-1.532476871,-0.435143605,-6.045915172
28/4/2018,3,ld0512,29,ld0512_3_30,103,30,23.2,-1.532476871,-0.435143605,-6.739062353
28/4/2018,3,ld0512,29,ld0512_3_26,103,26,30,-1.532476871,-0.435143605,-6.983765307
28/4/2018,3,ld0512,29,ld0512_3_26,103,26,30,-1.532476871,-0.435143605,-6.483668286
28/4/2018,3,ld0513,23,ld0513_3_28,102,28,22.1,-1.62455155,-0.879768331,-6.135167548
28/4/2018,3,ld0513,23,ld0513_3_28,102,28,22.1,-1.62455155,-0.879768331,-6.252835911
28/4/2018,3,ld0513,23,ld0513_3_30,102,30,28,-1.62455155,-0.879768331,-6.12247899
28/4/2018,3,ld0513,23,ld0513_3_30,102,30,28,-1.62455155,-0.879768331,-6.348720699
28/4/2018,3,ld0519,23,ld0519_3_28,93,28,22.5,-1.46967597,-0.131880712,NA
28/4/2018,3,ld0519,23,ld0519_3_28,93,28,22.5,-1.46967597,-0.131880712,NA
28/4/2018,3,ld0519,23,ld0519_3_30,93,30,28,-1.46967597,-0.131880712,-6.465743233
28/4/2018,3,ld0519,23,ld0519_3_30,93,30,28,-1.46967597,-0.131880712,-6.488180072
28/4/2018,3,ld0539,23,ld0539_3_30,82,30,21.9,-1.777856564,-1.620071752,NA
28/4/2018,3,ld0539,23,ld0539_3_30,82,30,21.9,-1.777856564,-1.620071752,NA
28/4/2018,3,ld0539,23,ld0539_3_26,82,26,30,-1.777856564,-1.620071752,-6.861681995
28/4/2018,3,ld0539,23,ld0539_3_26,82,26,30,-1.777856564,-1.620071752,-6.903711527
28/4/2018,3,ld0543,23,ld0543_3_28,77,28,22.1,-1.845160246,-1.945078382,NA
28/4/2018,3,ld0543,23,ld0543_3_28,77,28,22.1,-1.845160246,-1.945078382,-6.70367294
28/4/2018,3,ld0543,23,ld0543_3_30,77,30,28,-1.845160246,-1.945078382,-6.263551385
28/4/2018,3,ld0543,23,ld0543_3_30,77,30,28,-1.845160246,-1.945078382,-6.343097413
28/4/2018,3,ld0544,23,ld0544_3_28,74,28,23.2,-1.966112856,-2.529153417,-6.125218814
28/4/2018,3,ld0544,23,ld0544_3_28,74,28,23.2,-1.966112856,-2.529153417,-7.005791463
28/4/2018,3,ld0544,23,ld0544_3_30,74,30,28,-1.966112856,-2.529153417,-6.366410314
28/4/2018,3,ld0544,23,ld0544_3_30,74,30,28,-1.966112856,-2.529153417,NA
28/4/2018,3,ld0546,29,ld0546_3_28,68,28,21.9,-1.48722028,-0.216601441,NA
28/4/2018,3,ld0546,29,ld0546_3_28,68,28,21.9,-1.48722028,-0.216601441,-6.589930109
28/4/2018,3,ld0546,29,ld0546_3_30,68,30,28,-1.48722028,-0.216601441,-6.295588788
28/4/2018,3,ld0546,29,ld0546_3_30,68,30,28,-1.48722028,-0.216601441,-6.129666566
28/4/2018,3,ld0550,29,ld0550_3_28,57,28,22.1,-1.682008605,-1.157226017,NA
28/4/2018,3,ld0550,29,ld0550_3_28,57,28,22.1,-1.682008605,-1.157226017,NA
28/4/2018,3,ld0550,29,ld0550_3_30,57,30,28,-1.682008605,-1.157226017,-6.913482089
28/4/2018,3,ld0550,29,ld0550_3_30,57,30,28,-1.682008605,-1.157226017,-6.857979305
28/4/2018,3,ld0553,23,ld0553_3_30,47,30,21.4,-1.760260802,-1.535102563,-6.679770122
28/4/2018,3,ld0553,23,ld0553_3_30,47,30,21.4,-1.760260802,-1.535102563,-6.905864979
28/4/2018,3,ld0553,23,ld0553_3_26,47,26,30,-1.760260802,-1.535102563,-6.233116297
28/4/2018,3,ld0553,23,ld0553_3_26,47,26,30,-1.760260802,-1.535102563,-6.903754489
29/4/2018,3,ld0449,29,ld0449_3_28,152,28,18,-1.509592577,-0.324636319,-6.770635648
29/4/2018,3,ld0449,29,ld0449_3_28,152,28,18,-1.509592577,-0.324636319,-6.367619227
29/4/2018,3,ld0449,29,ld0449_3_34,152,34,28,-1.509592577,-0.324636319,-5.838877173
29/4/2018,3,ld0449,29,ld0449_3_34,152,34,28,-1.509592577,-0.324636319,-5.890170467
29/4/2018,3,ld0451,29,ld0451_3_32,146,32,19.4,-1.439695138,0.012895457,-6.109205962
29/4/2018,3,ld0451,29,ld0451_3_32,146,32,19.4,-1.439695138,0.012895457,-5.947236634
29/4/2018,3,ld0451,29,ld0451_3_24,146,24,32,-1.439695138,0.012895457,-6.376789395
29/4/2018,3,ld0451,29,ld0451_3_24,146,24,32,-1.439695138,0.012895457,-6.254771455
29/4/2018,3,ld0455,29,ld0455_3_28,142,28,18.8,-1.491654877,-0.238015922,-7.364106141
29/4/2018,3,ld0455,29,ld0455_3_28,142,28,18.8,-1.491654877,-0.238015922,-6.742466151
29/4/2018,3,ld0455,29,ld0455_3_34,142,34,28,-1.491654877,-0.238015922,-5.935078359
29/4/2018,3,ld0455,29,ld0455_3_34,142,34,28,-1.491654877,-0.238015922,-5.881494113
29/4/2018,3,ld0457,29,ld0457_3_32,141,32,19.4,-1.398366942,0.212467563,-6.018043144
29/4/2018,3,ld0457,29,ld0457_3_32,141,32,19.4,-1.398366942,0.212467563,-6.088685175
29/4/2018,3,ld0457,29,ld0457_3_24,141,24,32,-1.398366942,0.212467563,-6.492653319
29/4/2018,3,ld0457,29,ld0457_3_24,141,24,32,-1.398366942,0.212467563,-6.296357018
29/4/2018,3,ld0460,23,ld0460_3_28,136,28,20,-1.532476871,-0.435143605,-6.516679303
29/4/2018,3,ld0460,23,ld0460_3_28,136,28,20,-1.532476871,-0.435143605,-6.503375338
29/4/2018,3,ld0460,23,ld0460_3_34,136,34,28,-1.532476871,-0.435143605,-6.462737632
29/4/2018,3,ld0460,23,ld0460_3_34,136,34,28,-1.532476871,-0.435143605,-6.183646007
29/4/2018,3,ld0461,23,ld0461_3_28,135,28,19,-1.46967597,-0.131880712,NA
29/4/2018,3,ld0461,23,ld0461_3_28,135,28,19,-1.46967597,-0.131880712,NA
29/4/2018,3,ld0461,23,ld0461_3_34,135,34,28,-1.46967597,-0.131880712,-6.429295955
29/4/2018,3,ld0461,23,ld0461_3_34,135,34,28,-1.46967597,-0.131880712,-6.228351886
29/4/2018,3,ld0471,29,ld0471_3_32,131,32,19.8,-1.452434164,-0.048620759,-7.484528251
29/4/2018,3,ld0471,29,ld0471_3_32,131,32,19.8,-1.452434164,-0.048620759,-6.361576894
29/4/2018,3,ld0471,29,ld0471_3_24,131,24,32,-1.452434164,-0.048620759,-6.642212351
29/4/2018,3,ld0471,29,ld0471_3_24,131,24,32,-1.452434164,-0.048620759,-6.505800495
29/4/2018,3,ld0472,29,ld0472_3_28,131,28,19,-1.474033275,-0.152921955,-6.482852457
29/4/2018,3,ld0472,29,ld0472_3_28,131,28,19,-1.474033275,-0.152921955,-6.494789658
29/4/2018,3,ld0472,29,ld0472_3_34,131,34,28,-1.474033275,-0.152921955,-5.629271296
29/4/2018,3,ld0472,29,ld0472_3_34,131,34,28,-1.474033275,-0.152921955,-5.916953368
29/4/2018,3,ld0473,29,ld0473_3_32,131,32,20.7,-1.537117251,-0.457551802,-5.985021176
29/4/2018,3,ld0473,29,ld0473_3_32,131,32,20.7,-1.537117251,-0.457551802,-5.94692133
29/4/2018,3,ld0473,29,ld0473_3_24,131,24,32,-1.537117251,-0.457551802,-6.372206554
29/4/2018,3,ld0473,29,ld0473_3_24,131,24,32,-1.537117251,-0.457551802,-6.017442392
29/4/2018,3,ld0479,23,ld0479_3_28,128,28,19,-1.47840965,-0.174055283,-6.320858715
29/4/2018,3,ld0479,23,ld0479_3_28,128,28,19,-1.47840965,-0.174055283,-6.320858715
29/4/2018,3,ld0479,23,ld0479_3_34,128,34,28,-1.47840965,-0.174055283,-5.893785731
29/4/2018,3,ld0479,23,ld0479_3_34,128,34,28,-1.47840965,-0.174055283,-5.885021433
29/4/2018,3,ld0481,23,ld0481_3_28,128,28,19.2,-1.671313316,-1.105578919,-6.670428825
29/4/2018,3,ld0481,23,ld0481_3_28,128,28,19.2,-1.671313316,-1.105578919,-6.82805777
29/4/2018,3,ld0481,23,ld0481_3_34,128,34,28,-1.671313316,-1.105578919,-7.620213501
29/4/2018,3,ld0481,23,ld0481_3_34,128,34,28,-1.671313316,-1.105578919,-6.02072592
29/4/2018,3,ld0486,29,ld0486_3_32,122,32,20.7,-1.57987911,-0.66404701,-6.176969949
29/4/2018,3,ld0486,29,ld0486_3_32,122,32,20.7,-1.57987911,-0.66404701,-6.198373858
29/4/2018,3,ld0486,29,ld0486_3_24,122,24,32,-1.57987911,-0.66404701,-6.726029169
29/4/2018,3,ld0486,29,ld0486_3_24,122,24,32,-1.57987911,-0.66404701,-6.705324495
29/4/2018,3,ld0494,23,ld0494_3_32,114,32,19.8,-1.474033275,-0.152921955,-5.975559902
29/4/2018,3,ld0494,23,ld0494_3_32,114,32,19.8,-1.474033275,-0.152921955,-5.947121967
29/4/2018,3,ld0494,23,ld0494_3_24,114,24,32,-1.474033275,-0.152921955,-6.43450132
29/4/2018,3,ld0494,23,ld0494_3_24,114,24,32,-1.474033275,-0.152921955,-6.417459855
29/4/2018,3,ld0497,23,ld0497_3_28,113,28,19.4,-1.560647748,-0.571179577,-6.682531963
29/4/2018,3,ld0497,23,ld0497_3_28,113,28,19.4,-1.560647748,-0.571179577,-6.599150354
29/4/2018,3,ld0497,23,ld0497_3_34,113,34,28,-1.560647748,-0.571179577,-5.962772193
29/4/2018,3,ld0497,23,ld0497_3_34,113,34,28,-1.560647748,-0.571179577,-5.691737354
29/4/2018,3,ld0503,29,ld0503_3_28,110,28,19.2,-1.48722028,-0.216601441,-6.476357825
29/4/2018,3,ld0503,29,ld0503_3_28,110,28,19.2,-1.48722028,-0.216601441,-6.557830637
29/4/2018,3,ld0503,29,ld0503_3_34,110,34,28,-1.48722028,-0.216601441,-5.944309346
29/4/2018,3,ld0503,29,ld0503_3_34,110,34,28,-1.48722028,-0.216601441,-5.814256217
29/4/2018,3,ld0507,23,ld0507_3_32,110,32,20,-1.560647748,-0.571179577,-6.193634999
29/4/2018,3,ld0507,23,ld0507_3_32,110,32,20,-1.560647748,-0.571179577,-6.228939943
29/4/2018,3,ld0507,23,ld0507_3_24,110,24,32,-1.560647748,-0.571179577,-6.386928078
29/4/2018,3,ld0507,23,ld0507_3_24,110,24,32,-1.560647748,-0.571179577,-6.299916701
29/4/2018,3,ld0512,29,ld0512_3_28,104,28,19,-1.523260216,-0.390636768,-6.653561194
29/4/2018,3,ld0512,29,ld0512_3_28,104,28,19,-1.523260216,-0.390636768,-6.579581205
29/4/2018,3,ld0512,29,ld0512_3_34,104,34,28,-1.523260216,-0.390636768,-6.370713214
29/4/2018,3,ld0512,29,ld0512_3_34,104,34,28,-1.523260216,-0.390636768,-5.890127475
29/4/2018,3,ld0513,23,ld0513_3_32,103,32,19.8,-1.414693836,0.133625687,-5.650338178
29/4/2018,3,ld0513,23,ld0513_3_32,103,32,19.8,-1.414693836,0.133625687,-5.707496592
29/4/2018,3,ld0513,23,ld0513_3_24,103,24,32,-1.414693836,0.133625687,-6.078339602
29/4/2018,3,ld0513,23,ld0513_3_24,103,24,32,-1.414693836,0.133625687,-6.01475887
29/4/2018,3,ld0519,23,ld0519_3_32,94,32,21,-1.514127733,-0.346536391,-6.120012146
29/4/2018,3,ld0519,23,ld0519_3_32,94,32,21,-1.514127733,-0.346536391,-6.221675799
29/4/2018,3,ld0519,23,ld0519_3_24,94,24,32,-1.514127733,-0.346536391,-6.524228665
29/4/2018,3,ld0519,23,ld0519_3_24,94,24,32,-1.514127733,-0.346536391,-7.043638032
29/4/2018,3,ld0539,23,ld0539_3_28,83,28,19.2,-1.565421027,-0.594229538,-6.914261966
29/4/2018,3,ld0539,23,ld0539_3_28,83,28,19.2,-1.565421027,-0.594229538,-6.725592934
29/4/2018,3,ld0539,23,ld0539_3_34,83,34,28,-1.565421027,-0.594229538,-6.112046171
29/4/2018,3,ld0539,23,ld0539_3_34,83,34,28,-1.565421027,-0.594229538,-5.864023024
29/4/2018,3,ld0543,23,ld0543_3_32,78,32,20.1,-1.709258248,-1.288813387,-6.404176893
29/4/2018,3,ld0543,23,ld0543_3_32,78,32,20.1,-1.709258248,-1.288813387,-6.375062755
29/4/2018,3,ld0543,23,ld0543_3_24,78,24,32,-1.709258248,-1.288813387,-6.546142777
29/4/2018,3,ld0543,23,ld0543_3_24,78,24,32,-1.709258248,-1.288813387,-6.280556168
29/4/2018,3,ld0544,23,ld0544_3_32,75,32,19.8,-1.709258248,-1.288813387,-6.39828586
29/4/2018,3,ld0544,23,ld0544_3_32,75,32,19.8,-1.709258248,-1.288813387,-6.413079029
29/4/2018,3,ld0544,23,ld0544_3_24,75,24,32,-1.709258248,-1.288813387,-6.273876117
29/4/2018,3,ld0544,23,ld0544_3_24,75,24,32,-1.709258248,-1.288813387,-6.161879877
29/4/2018,3,ld0546,29,ld0546_3_32,69,32,20,-1.560647748,-0.571179577,-5.736876596
29/4/2018,3,ld0546,29,ld0546_3_32,69,32,20,-1.560647748,-0.571179577,-5.901179647
29/4/2018,3,ld0546,29,ld0546_3_24,69,24,32,-1.560647748,-0.571179577,-6.212336269
29/4/2018,3,ld0546,29,ld0546_3_24,69,24,32,-1.560647748,-0.571179577,-6.13760271
29/4/2018,3,ld0550,29,ld0550_3_32,58,32,20.5,-1.660731207,-1.054478361,-6.185010121
29/4/2018,3,ld0550,29,ld0550_3_32,58,32,20.5,-1.660731207,-1.054478361,-6.03238577
29/4/2018,3,ld0550,29,ld0550_3_24,58,24,32,-1.660731207,-1.054478361,-6.777313483
29/4/2018,3,ld0550,29,ld0550_3_24,58,24,32,-1.660731207,-1.054478361,-6.694901507
29/4/2018,3,ld0553,23,ld0553_3_28,48,28,19,-1.883874758,-2.132029122,-7.590117919
29/4/2018,3,ld0553,23,ld0553_3_28,48,28,19,-1.883874758,-2.132029122,-7.283017761
29/4/2018,3,ld0553,23,ld0553_3_34,48,34,28,-1.883874758,-2.132029122,-5.895606219
29/4/2018,3,ld0553,23,ld0553_3_34,48,34,28,-1.883874758,-2.132029122,-6.089882055
30/4/2018,3,ld0458,29,ld0458_3_28,141,28,17,-1.431291727,0.053475172,-6.420398058
30/4/2018,3,ld0458,29,ld0458_3_28,141,28,17,-1.431291727,0.053475172,-6.410286748
30/4/2018,3,ld0458,29,ld0458_3_34,141,34,28,-1.431291727,0.053475172,-5.853864694
30/4/2018,3,ld0458,29,ld0458_3_34,141,34,28,-1.431291727,0.053475172,-5.68277362
30/4/2018,3,ld0463,23,ld0463_3_28,136,28,17,-1.541779264,-0.480064465,-6.789572854
30/4/2018,3,ld0463,23,ld0463_3_28,136,28,17,-1.541779264,-0.480064465,-6.253767715
30/4/2018,3,ld0463,23,ld0463_3_34,136,34,28,-1.541779264,-0.480064465,-6.254401804
30/4/2018,3,ld0463,23,ld0463_3_34,136,34,28,-1.541779264,-0.480064465,-6.209817898
30/4/2018,3,ld0466,29,ld0466_3_28,133,28,17,-1.599487582,-0.758735488,-7.121178307
30/4/2018,3,ld0466,29,ld0466_3_28,133,28,17,-1.599487582,-0.758735488,-6.621894444
30/4/2018,3,ld0466,29,ld0466_3_34,133,34,28,-1.599487582,-0.758735488,-5.922145588
30/4/2018,3,ld0466,29,ld0466_3_34,133,34,28,-1.599487582,-0.758735488,-5.913100664
30/4/2018,3,ld0469,29,ld0469_3_26,132,26,17,-1.551169004,-0.525407124,-6.447459572
30/4/2018,3,ld0469,29,ld0469_3_26,132,26,17,-1.551169004,-0.525407124,-6.558561506
30/4/2018,3,ld0469,29,ld0469_3_32,132,32,26,-1.551169004,-0.525407124,-6.318136746
30/4/2018,3,ld0469,29,ld0469_3_32,132,32,26,-1.551169004,-0.525407124,-5.910861683
30/4/2018,3,ld0477,23,ld0477_3_28,129,28,16.88,-1.560647748,-0.571179577,-6.12622132
30/4/2018,3,ld0477,23,ld0477_3_28,129,28,16.88,-1.560647748,-0.571179577,-6.543115124
30/4/2018,3,ld0477,23,ld0477_3_34,129,34,28,-1.560647748,-0.571179577,-6.013924492
30/4/2018,3,ld0477,23,ld0477_3_34,129,34,28,-1.560647748,-0.571179577,-5.752525871
30/4/2018,3,ld0487,23,ld0487_3_28,122,28,16.8,-1.666008264,-1.079961046,-6.375645246
30/4/2018,3,ld0487,23,ld0487_3_28,122,28,16.8,-1.666008264,-1.079961046,-6.142496483
30/4/2018,3,ld0487,23,ld0487_3_34,122,34,28,-1.666008264,-1.079961046,-5.936234853
30/4/2018,3,ld0487,23,ld0487_3_34,122,34,28,-1.666008264,-1.079961046,-6.074385191
30/4/2018,3,ld0488,29,ld0488_3_28,113,28,17,-1.63989712,-0.953871437,-6.159893639
30/4/2018,3,ld0488,29,ld0488_3_28,113,28,17,-1.63989712,-0.953871437,-6.041762353
30/4/2018,3,ld0488,29,ld0488_3_34,113,34,28,-1.63989712,-0.953871437,-5.931708768
30/4/2018,3,ld0488,29,ld0488_3_34,113,34,28,-1.63989712,-0.953871437,-5.717781872
30/4/2018,3,ld0489,29,ld0489_3_26,113,26,17,-1.609437912,-0.806785214,-6.631503732
30/4/2018,3,ld0489,29,ld0489_3_26,113,26,17,-1.609437912,-0.806785214,-6.349209091
30/4/2018,3,ld0489,29,ld0489_3_32,113,32,26,-1.609437912,-0.806785214,-6.439150369
30/4/2018,3,ld0489,29,ld0489_3_32,113,32,26,-1.609437912,-0.806785214,-6.266331901
30/4/2018,3,ld0490,23,ld0490_3_26,113,26,16.8,-1.57987911,-0.66404701,-6.637930871
30/4/2018,3,ld0490,23,ld0490_3_26,113,26,16.8,-1.57987911,-0.66404701,-6.538695948
30/4/2018,3,ld0490,23,ld0490_3_32,113,32,26,-1.57987911,-0.66404701,-6.164676795
30/4/2018,3,ld0490,23,ld0490_3_32,113,32,26,-1.57987911,-0.66404701,-6.26255437
30/4/2018,3,ld0492,23,ld0492_3_26,113,26,17,-1.687399454,-1.183258197,-6.480213153
30/4/2018,3,ld0492,23,ld0492_3_26,113,26,17,-1.687399454,-1.183258197,-6.448124838
30/4/2018,3,ld0492,23,ld0492_3_32,113,32,26,-1.687399454,-1.183258197,-5.646581661
30/4/2018,3,ld0492,23,ld0492_3_32,113,32,26,-1.687399454,-1.183258197,-5.880196513
30/4/2018,3,ld0493,29,ld0493_3_26,115,26,16.8,-1.500583508,-0.281131902,-6.387425657
30/4/2018,3,ld0493,29,ld0493_3_26,115,26,16.8,-1.500583508,-0.281131902,-6.293015972
30/4/2018,3,ld0493,29,ld0493_3_32,115,32,26,-1.500583508,-0.281131902,-5.85476547
30/4/2018,3,ld0493,29,ld0493_3_32,115,32,26,-1.500583508,-0.281131902,-5.764909141
30/4/2018,3,ld0502,29,ld0502_3_28,111,28,16.8,-1.63475572,-0.929043837,-6.182336293
30/4/2018,3,ld0502,29,ld0502_3_28,111,28,16.8,-1.63475572,-0.929043837,-6.198495649
30/4/2018,3,ld0502,29,ld0502_3_34,111,34,28,-1.63475572,-0.929043837,-5.90546536
30/4/2018,3,ld0502,29,ld0502_3_34,111,34,28,-1.63475572,-0.929043837,-5.861752107
30/4/2018,3,ld0504,29,ld0504_3_26,111,26,16.2,-1.864330162,-2.037649095,-6.93768676
30/4/2018,3,ld0504,29,ld0504_3_26,111,26,16.2,-1.864330162,-2.037649095,-6.834906891
30/4/2018,3,ld0504,29,ld0504_3_32,111,32,26,-1.864330162,-2.037649095,-6.427826905
30/4/2018,3,ld0504,29,ld0504_3_32,111,32,26,-1.864330162,-2.037649095,-6.261823915
30/4/2018,3,ld0505,29,ld0505_3_26,110,26,16.8,-1.766091722,-1.56325983,-6.886021377
30/4/2018,3,ld0505,29,ld0505_3_26,110,26,16.8,-1.766091722,-1.56325983,-7.141071509
30/4/2018,3,ld0505,29,ld0505_3_32,110,32,26,-1.766091722,-1.56325983,-6.253095826
30/4/2018,3,ld0505,29,ld0505_3_32,110,32,26,-1.766091722,-1.56325983,-6.159524273
30/4/2018,3,ld0510,29,ld0510_3_28,109,28,16.8,-1.742969305,-1.451602655,-6.368950251
30/4/2018,3,ld0510,29,ld0510_3_28,109,28,16.8,-1.742969305,-1.451602655,-6.1604055
30/4/2018,3,ld0510,29,ld0510_3_34,109,34,28,-1.742969305,-1.451602655,-6.276385047
30/4/2018,3,ld0510,29,ld0510_3_34,109,34,28,-1.742969305,-1.451602655,-6.507004661
30/4/2018,3,ld0511,29,ld0511_3_28,105,28,16.8,-1.48722028,-0.216601441,-6.221760786
30/4/2018,3,ld0511,29,ld0511_3_28,105,28,16.8,-1.48722028,-0.216601441,-6.454323559
30/4/2018,3,ld0511,29,ld0511_3_34,105,34,28,-1.48722028,-0.216601441,-6.080220386
30/4/2018,3,ld0511,29,ld0511_3_34,105,34,28,-1.48722028,-0.216601441,-6.018344982
30/4/2018,3,ld0515,23,ld0515_3_26,102,26,16.4,-1.532476871,-0.435143605,-6.269762353
30/4/2018,3,ld0515,23,ld0515_3_26,102,26,16.4,-1.532476871,-0.435143605,-6.169343605
30/4/2018,3,ld0515,23,ld0515_3_32,102,32,26,-1.532476871,-0.435143605,-5.977267478
30/4/2018,3,ld0515,23,ld0515_3_32,102,32,26,-1.532476871,-0.435143605,-6.323643669
30/4/2018,3,ld0521,23,ld0521_3_28,94,28,17.2,-1.687399454,-1.183258197,-6.328387431
30/4/2018,3,ld0521,23,ld0521_3_28,94,28,17.2,-1.687399454,-1.183258197,-6.375879737
30/4/2018,3,ld0521,23,ld0521_3_34,94,34,28,-1.687399454,-1.183258197,-6.003756024
30/4/2018,3,ld0521,23,ld0521_3_34,94,34,28,-1.687399454,-1.183258197,-6.023675017
30/4/2018,3,ld0527,23,ld0527_3_26,91,26,17.4,-1.599487582,-0.758735488,-6.477201119
30/4/2018,3,ld0527,23,ld0527_3_26,91,26,17.4,-1.599487582,-0.758735488,-6.664954519
30/4/2018,3,ld0527,23,ld0527_3_32,91,32,26,-1.599487582,-0.758735488,-6.001517974
30/4/2018,3,ld0527,23,ld0527_3_32,91,32,26,-1.599487582,-0.758735488,-5.8630483
30/4/2018,3,ld0528,23,ld0528_3_26,91,26,17,-1.599487582,-0.758735488,-6.291814564
30/4/2018,3,ld0528,23,ld0528_3_26,91,26,17,-1.599487582,-0.758735488,-6.081534674
30/4/2018,3,ld0528,23,ld0528_3_32,91,32,26,-1.599487582,-0.758735488,-5.836675015
30/4/2018,3,ld0528,23,ld0528_3_32,91,32,26,-1.599487582,-0.758735488,-5.579036749
30/4/2018,3,ld0529,23,ld0529_3_26,90,26,17,-1.771956842,-1.591582244,-6.351643348
30/4/2018,3,ld0529,23,ld0529_3_26,90,26,17,-1.771956842,-1.591582244,-6.02781559
30/4/2018,3,ld0529,23,ld0529_3_32,90,32,26,-1.771956842,-1.591582244,-6.014014454
30/4/2018,3,ld0529,23,ld0529_3_32,90,32,26,-1.771956842,-1.591582244,-5.994152827
30/4/2018,3,ld0530,23,ld0530_3_26,90,26,17,-1.509592577,-0.324636319,-6.199316475
30/4/2018,3,ld0530,23,ld0530_3_26,90,26,17,-1.509592577,-0.324636319,-6.175004094
30/4/2018,3,ld0530,23,ld0530_3_32,90,32,26,-1.509592577,-0.324636319,-6.000800616
30/4/2018,3,ld0530,23,ld0530_3_32,90,32,26,-1.509592577,-0.324636319,-5.748607357
30/4/2018,3,ld0540,29,ld0540_3_28,82,28,16.8,-2.071473372,-3.037934886,-6.44243104
30/4/2018,3,ld0540,29,ld0540_3_28,82,28,16.8,-2.071473372,-3.037934886,-6.236288633
30/4/2018,3,ld0540,29,ld0540_3_34,82,34,28,-2.071473372,-3.037934886,-5.892043828
30/4/2018,3,ld0540,29,ld0540_3_34,82,34,28,-2.071473372,-3.037934886,-5.722006892
30/4/2018,3,ld0541,29,ld0541_3_28,81,28,16.8,-2.017406151,-2.776846563,-6.548932865
30/4/2018,3,ld0541,29,ld0541_3_28,81,28,16.8,-2.017406151,-2.776846563,-6.824344845
30/4/2018,3,ld0541,29,ld0541_3_34,81,34,28,-2.017406151,-2.776846563,-6.001139646
30/4/2018,3,ld0541,29,ld0541_3_34,81,34,28,-2.017406151,-2.776846563,-6.377982863
30/4/2018,3,ld0545,23,ld0545_3_28,75,28,17,-1.725971729,-1.369522079,-6.031831087
30/4/2018,3,ld0545,23,ld0545_3_28,75,28,17,-1.725971729,-1.369522079,-6.011352556
30/4/2018,3,ld0545,23,ld0545_3_34,75,34,28,-1.725971729,-1.369522079,-6.281622829
30/4/2018,3,ld0545,23,ld0545_3_34,75,34,28,-1.725971729,-1.369522079,-6.026698028
1/5/2018,3,ld0458,29,ld0458_3_30,142,30,17.2,-1.491654877,-0.238015922,-6.354336381
1/5/2018,3,ld0458,29,ld0458_3_30,142,30,17.2,-1.491654877,-0.238015922,-6.681503602
1/5/2018,3,ld0458,29,ld0458_3_26,142,26,30,-1.491654877,-0.238015922,-7.5503919
1/5/2018,3,ld0458,29,ld0458_3_26,142,26,30,-1.491654877,-0.238015922,-6.635367793
1/5/2018,3,ld0463,23,ld0463_3_30,137,30,17.5,-1.551169004,-0.525407124,-6.631498576
1/5/2018,3,ld0463,23,ld0463_3_30,137,30,17.5,-1.551169004,-0.525407124,-6.262193449
1/5/2018,3,ld0463,23,ld0463_3_26,137,26,30,-1.551169004,-0.525407124,-6.84167109
1/5/2018,3,ld0463,23,ld0463_3_26,137,26,30,-1.551169004,-0.525407124,-6.776820993
1/5/2018,3,ld0466,29,ld0466_3_30,134,30,17.9,-1.551169004,-0.525407124,-6.195960628
1/5/2018,3,ld0466,29,ld0466_3_30,134,30,17.9,-1.551169004,-0.525407124,-6.085053251
1/5/2018,3,ld0466,29,ld0466_3_26,134,26,30,-1.551169004,-0.525407124,-6.515850583
1/5/2018,3,ld0466,29,ld0466_3_26,134,26,30,-1.551169004,-0.525407124,-6.490307828
1/5/2018,3,ld0469,29,ld0469_3_34,133,34,16.6,-1.555897146,-0.548239118,-6.065148148
