lizard_id,species,sex,clutch,yolk_trt,temp_trt,date,age,mass,svl,tl
LD179_20,delicata,f,CL052_20,A,28,6/1/2021,180,0.786,33,59
LD179_20,delicata,f,CL052_20,A,28,7/15/2021,224,0.818,33,59
LD179_20,delicata,f,CL052_20,A,28,8/17/2021,257,0.935,35,59
LD181_20,delicata,m,CL052_20,C,23,1/4/2021,12,0.126,18.121,25.377
LD181_20,delicata,m,CL052_20,C,23,1/6/2021,14,0.126,18.121,25.377
LD181_20,delicata,m,CL052_20,C,23,1/8/2021,16,0.1585,18.8485,27.733
LD181_20,delicata,m,CL052_20,C,23,1/10/2021,18,0.191,19.576,30.089
LD181_20,delicata,m,CL052_20,C,23,1/10/2021,18,0.191,19.576,30.089
LD181_20,delicata,m,CL052_20,C,23,1/21/2021,29,0.244,23.231,32.604
LD181_20,delicata,m,CL052_20,C,23,1/27/2021,35,0.2145,NA,NA
LD181_20,delicata,m,CL052_20,C,23,1/29/2021,37,0.2025,NA,NA
LD181_20,delicata,m,CL052_20,C,23,2/4/2021,43,0.271,23.126,36.598
LD181_20,delicata,m,CL052_20,C,23,5/20/2021,148,0.708,31,52
LD181_20,delicata,m,CL052_20,C,23,6/27/2021,186,0.811,33,55
LD181_20,delicata,m,CL052_20,C,23,8/5/2021,225,0.862,34,57
LD181_20,delicata,m,CL052_20,C,23,11/25/2021,337,1.266,40,68
LD182_20,delicata,m,CL053_20,A,23,12/27/2020,0,0.123,18.258,23.426
LD182_20,delicata,m,CL053_20,A,23,1/4/2021,8,0.135,17.832,25.658
LD182_20,delicata,m,CL053_20,A,23,1/6/2021,10,0.135,17.832,25.658
LD182_20,delicata,m,CL053_20,A,23,1/8/2021,12,0.1595,18.603,26.671
LD182_20,delicata,m,CL053_20,A,23,1/10/2021,14,0.184,19.374,27.684
LD182_20,delicata,m,CL053_20,A,23,1/10/2021,14,0.184,19.374,27.684
LD182_20,delicata,m,CL053_20,A,23,1/27/2021,31,0.212,20.255,33.475
LD182_20,delicata,m,CL053_20,A,23,1/27/2021,31,0.221,NA,NA
LD182_20,delicata,m,CL053_20,A,23,1/29/2021,33,0.2145,NA,NA
LD182_20,delicata,m,CL053_20,A,23,2/25/2021,60,0.37,26.287,35.961
LD182_20,delicata,m,CL053_20,A,23,5/15/2021,139,0.701,32,47
LD182_20,delicata,m,CL053_20,A,23,6/17/2021,172,0.81,32,50
LD182_20,delicata,m,CL053_20,A,23,7/5/2021,190,1.181,37,59
LD182_20,delicata,m,CL053_20,A,23,8/3/2021,219,0.919,34,52
LD182_20,delicata,m,CL053_20,A,23,11/2/2021,310,1.182,38,60
LD183_20,delicata,f,CL053_20,A,28,12/7/2020,0,0.117,18.464,26.329
LD183_20,delicata,f,CL053_20,A,28,12/21/2020,14,0.201,21.023,29.651
LD183_20,delicata,f,CL053_20,A,28,12/23/2020,16,0.201,21.023,29.651
LD183_20,delicata,f,CL053_20,A,28,12/25/2020,18,0.221,21.5795,30.2325
LD183_20,delicata,f,CL053_20,A,28,12/27/2020,20,0.241,22.136,30.814
LD183_20,delicata,f,CL053_20,A,28,12/27/2020,20,0.241,22.136,30.814
LD183_20,delicata,f,CL053_20,A,28,1/8/2021,32,0.327,23.927,34.956
LD183_20,delicata,f,CL053_20,A,28,1/18/2021,42,0.397,26.894,38.027
LD183_20,delicata,f,CL053_20,A,28,1/27/2021,51,0.3675,NA,NA
LD183_20,delicata,f,CL053_20,A,28,1/29/2021,53,0.345,NA,NA
LD183_20,delicata,f,CL053_20,A,28,4/9/2021,123,0.666,32.38,43.802
LD183_20,delicata,f,CL053_20,A,28,5/20/2021,164,0.961,35,54
LD183_20,delicata,f,CL053_20,A,28,6/27/2021,202,1.095,36,55
LD183_20,delicata,f,CL053_20,A,28,8/5/2021,241,1.065,37,54
LD183_20,delicata,f,CL053_20,A,28,11/25/2021,353,1.758,42,65
LD184_20,delicata,f,CL053_20,C,28,12/6/2020,0,0.115,19.37,27.777
LD184_20,delicata,f,CL053_20,C,28,12/16/2020,10,0.167,20.189,29.294
LD184_20,delicata,f,CL053_20,C,28,12/18/2020,12,0.167,20.189,29.294
LD184_20,delicata,f,CL053_20,C,28,12/20/2020,14,0.1985,20.911,31.092
LD184_20,delicata,f,CL053_20,C,28,12/22/2020,16,0.23,21.633,32.89
LD184_20,delicata,f,CL053_20,C,28,12/22/2020,16,0.23,21.633,32.89
LD184_20,delicata,f,CL053_20,C,28,1/5/2021,30,0.241,22.002,36.757
LD184_20,delicata,f,CL053_20,C,28,1/8/2021,33,0.27,NA,NA
LD184_20,delicata,f,CL053_20,C,28,1/18/2021,43,0.31,24.226,36.99
LD184_20,delicata,f,CL053_20,C,28,3/20/2021,104,NA,NA,NA
LD184_20,delicata,f,CL053_20,C,28,4/20/2021,135,1.071,36,56
LD184_20,delicata,f,CL053_20,C,28,5/27/2021,172,1.24,38,64
LD184_20,delicata,f,CL053_20,C,28,7/6/2021,212,1.294,40,64
LD184_20,delicata,f,CL053_20,C,28,8/10/2021,247,1.343,40,65
LD185_20,delicata,f,CL053_20,C,23,1/13/2021,16,0.186,19.897,NA
LD185_20,delicata,f,CL053_20,C,23,1/15/2021,18,0.186,19.897,NA
LD185_20,delicata,f,CL053_20,C,23,1/17/2021,20,0.2105,21.0095,NA
LD185_20,delicata,f,CL053_20,C,23,1/19/2021,22,0.235,22.122,30.754
LD185_20,delicata,f,CL053_20,C,23,1/19/2021,22,0.235,22.122,30.754
LD185_20,delicata,f,CL053_20,C,23,1/27/2021,30,0.227,21.974,33.844
LD185_20,delicata,f,CL053_20,C,23,2/21/2021,55,0.224,NA,NA
LD185_20,delicata,f,CL053_20,C,23,4/9/2021,102,0.385,26.905,34.412
LD185_20,delicata,f,CL053_20,C,23,5/15/2021,138,0.587,30,42
LD185_20,delicata,f,CL053_20,C,23,6/17/2021,171,0.724,32,46
LD185_20,delicata,f,CL053_20,C,23,8/3/2021,218,0.925,34,51
LD185_20,delicata,f,CL053_20,C,23,11/2/2021,309,1.526,42,59
LD186_20,delicata,m,CL054_20,A,23,12/23/2020,0,0.102,17.864,21.439
LD186_20,delicata,m,CL054_20,A,23,1/4/2021,12,0.14,19.047,23.709
LD186_20,delicata,m,CL054_20,A,23,1/6/2021,14,0.14,19.047,23.709
LD186_20,delicata,m,CL054_20,A,23,1/8/2021,16,0.1705,19.6485,24.864
LD186_20,delicata,m,CL054_20,A,23,1/10/2021,18,0.201,20.25,26.019
LD186_20,delicata,m,CL054_20,A,23,1/10/2021,18,0.201,20.25,26.019
LD186_20,delicata,m,CL054_20,A,23,1/21/2021,29,0.267,20.816,NA
LD186_20,delicata,m,CL054_20,A,23,1/27/2021,35,0.226,NA,NA
LD186_20,delicata,m,CL054_20,A,23,1/29/2021,37,0.214,NA,NA
LD186_20,delicata,m,CL054_20,A,23,3/31/2021,98,0.38,26.883,31.99
LD186_20,delicata,m,CL054_20,A,23,4/30/2021,128,0.48,27,34
LD186_20,delicata,m,CL054_20,A,23,5/29/2021,157,0.581,30,43
LD186_20,delicata,m,CL054_20,A,23,7/10/2021,199,0.777,33,47
LD186_20,delicata,m,CL054_20,A,23,8/12/2021,232,0.843,34,48
LD187_20,delicata,m,CL054_20,A,28,12/5/2020,0,0.11,17.551,24.916
LD187_20,delicata,m,CL054_20,A,28,12/16/2020,11,0.163,19.72,29.992
LD187_20,delicata,m,CL054_20,A,28,12/18/2020,13,0.163,19.72,29.992
LD187_20,delicata,m,CL054_20,A,28,12/20/2020,15,0.1915,20.1875,30.408
LD187_20,delicata,m,CL054_20,A,28,12/22/2020,17,0.22,20.655,30.824
LD187_20,delicata,m,CL054_20,A,28,12/22/2020,17,0.22,20.655,30.824
LD187_20,delicata,m,CL054_20,A,28,1/4/2021,30,0.2275,NA,NA
LD187_20,delicata,m,CL054_20,A,28,1/5/2021,31,0.238,22.341,33.032
LD187_20,delicata,m,CL054_20,A,28,1/6/2021,32,0.219,NA,NA
LD187_20,delicata,m,CL054_20,A,28,1/17/2021,43,0.335,25.715,34.563
LD187_20,delicata,m,CL054_20,A,28,3/6/2021,91,0.516,28.713,39.522
LD187_20,delicata,m,CL054_20,A,28,3/20/2021,105,NA,NA,NA
LD187_20,delicata,m,CL054_20,A,28,5/25/2021,171,1,35,56
LD187_20,delicata,m,CL054_20,A,28,8/5/2021,243,1.185,38,60
LD188_20,delicata,f,CL054_20,C,28,12/6/2020,0,0.118,18.762,24.698
LD188_20,delicata,f,CL054_20,C,28,12/16/2020,10,0.134,18.373,25.5
LD188_20,delicata,f,CL054_20,C,28,12/18/2020,12,0.134,18.373,25.5
LD188_20,delicata,f,CL054_20,C,28,12/20/2020,14,0.158,19.4005,24.009
LD188_20,delicata,f,CL054_20,C,28,12/22/2020,16,0.182,20.428,22.518
LD188_20,delicata,f,CL054_20,C,28,12/22/2020,16,0.182,20.428,22.518
LD188_20,delicata,f,CL054_20,C,28,1/5/2021,30,0.186,20.487,25.305
LD188_20,delicata,f,CL054_20,C,28,1/7/2021,32,0.19,NA,NA
LD188_20,delicata,f,CL054_20,C,28,1/9/2021,34,0.1785,NA,NA
LD188_20,delicata,f,CL054_20,C,28,1/18/2021,43,0.282,23.012,27.815
LD188_20,delicata,f,CL054_20,C,28,3/20/2021,104,NA,NA,NA
LD188_20,delicata,f,CL054_20,C,28,5/6/2021,151,0.712,32,47
LD188_20,delicata,f,CL054_20,C,28,6/5/2021,181,0.804,34,49
LD188_20,delicata,f,CL054_20,C,28,7/17/2021,223,0.876,35,52
LD188_20,delicata,f,CL054_20,C,28,8/28/2021,265,1.037,37,52
LD191_20,delicata,f,CL055_20,A,28,12/4/2020,0,0.095,17.826,22.449
LD191_20,delicata,f,CL055_20,A,28,12/16/2020,12,0.138,19.147,25.733
LD191_20,delicata,f,CL055_20,A,28,12/18/2020,14,0.138,19.147,25.733
LD191_20,delicata,f,CL055_20,A,28,12/20/2020,16,0.1745,20.46,27.78
LD191_20,delicata,f,CL055_20,A,28,12/22/2020,18,0.211,21.773,29.827
LD191_20,delicata,f,CL055_20,A,28,12/22/2020,18,0.211,21.773,29.827
LD191_20,delicata,f,CL055_20,A,28,1/5/2021,32,0.199,20.745,32.02
LD191_20,delicata,f,CL055_20,A,28,1/5/2021,32,0.2075,NA,NA
LD191_20,delicata,f,CL055_20,A,28,1/7/2021,34,0.2015,NA,NA
LD191_20,delicata,f,CL055_20,A,28,1/9/2021,36,0.1945,NA,NA
LD191_20,delicata,f,CL055_20,A,28,3/31/2021,117,0.571,30.631,42.788
LD191_20,delicata,f,CL055_20,A,28,5/11/2021,158,0.804,33,49
LD191_20,delicata,f,CL055_20,A,28,6/12/2021,190,1.035,36,54
LD191_20,delicata,f,CL055_20,A,28,7/27/2021,235,1.242,38,58
LD191_20,delicata,f,CL055_20,A,28,9/2/2021,272,1.356,40,59
LD192_20,delicata,m,CL055_20,C,28,12/24/2020,0,0.116,18.756,23.358
LD192_20,delicata,m,CL055_20,C,28,1/4/2021,11,0.144,19.025,25.672
LD192_20,delicata,m,CL055_20,C,28,1/6/2021,13,0.144,19.025,25.672
LD192_20,delicata,m,CL055_20,C,28,1/8/2021,15,0.1795,20.0495,26.991
LD192_20,delicata,m,CL055_20,C,28,1/10/2021,17,0.215,21.074,28.31
LD192_20,delicata,m,CL055_20,C,28,1/10/2021,17,0.215,21.074,28.31
LD192_20,delicata,m,CL055_20,C,28,1/27/2021,34,0.206,21.681,30.641
LD192_20,delicata,m,CL055_20,C,28,1/27/2021,34,0.217,NA,NA
LD192_20,delicata,m,CL055_20,C,28,1/29/2021,36,0.21,NA,NA
LD192_20,delicata,m,CL055_20,C,28,3/31/2021,97,0.399,25.958,33.777
LD192_20,delicata,m,CL055_20,C,28,5/11/2021,138,0.623,29,40
LD192_20,delicata,m,CL055_20,C,28,6/12/2021,170,0.879,33,49
LD192_20,delicata,m,CL055_20,C,28,7/27/2021,215,1.094,36,53
LD192_20,delicata,m,CL055_20,C,28,9/2/2021,252,1.361,39,55
LD193_20,delicata,m,CL055_20,C,23,12/4/2020,0,0.112,19.433,24.504
LD193_20,delicata,m,CL055_20,C,23,12/16/2020,12,0.155,19.314,27.323
LD193_20,delicata,m,CL055_20,C,23,12/18/2020,14,0.155,19.314,27.323
LD193_20,delicata,m,CL055_20,C,23,12/22/2020,18,0.239,21.924,31.596
LD193_20,delicata,m,CL055_20,C,23,12/22/2020,18,0.239,21.924,31.596
LD193_20,delicata,m,CL055_20,C,23,12/26/2020,22,0.222,NA,NA
LD193_20,delicata,m,CL055_20,C,23,12/28/2020,24,0.204,NA,NA
LD193_20,delicata,m,CL055_20,C,23,12/30/2020,26,0.1995,NA,NA
LD193_20,delicata,m,CL055_20,C,23,1/5/2021,32,0.288,23.75,34.081
LD193_20,delicata,m,CL055_20,C,23,1/17/2021,44,0.4,26.173,37.707
LD193_20,delicata,m,CL055_20,C,23,3/6/2021,92,0.662,31.479,44.657
LD193_20,delicata,m,CL055_20,C,23,5/25/2021,172,1.093,37,60
LD193_20,delicata,m,CL055_20,C,23,7/5/2021,213,1.289,39,61
LD193_20,delicata,m,CL055_20,C,23,8/5/2021,244,1.41,40,65
LD194_20,delicata,m,CL055_20,A,23,12/3/2020,0,0.096,17.487,22.364
LD194_20,delicata,m,CL055_20,A,23,12/16/2020,13,0.156,19.366,25.358
LD194_20,delicata,m,CL055_20,A,23,12/18/2020,15,0.156,19.366,25.358
LD194_20,delicata,m,CL055_20,A,23,12/20/2020,17,0.176,20.0605,26.87
LD194_20,delicata,m,CL055_20,A,23,12/22/2020,19,0.196,20.755,28.382
LD194_20,delicata,m,CL055_20,A,23,12/22/2020,19,0.196,20.755,28.382
LD194_20,delicata,m,CL055_20,A,23,12/25/2020,22,0.175,NA,NA
LD194_20,delicata,m,CL055_20,A,23,12/27/2020,24,0.177,NA,NA
LD194_20,delicata,m,CL055_20,A,23,12/29/2020,26,0.165,NA,NA
LD194_20,delicata,m,CL055_20,A,23,1/5/2021,33,0.222,NA,NA
LD194_20,delicata,m,CL055_20,A,23,1/31/2021,59,0.356,23.147,34.329
LD194_20,delicata,m,CL055_20,A,23,2/2/2021,61,0.334,25.295,36.964
LD194_20,delicata,m,CL055_20,A,23,3/8/2021,95,0.515,27.631,40.711
LD194_20,delicata,m,CL055_20,A,23,5/25/2021,173,0.871,34,50
LD194_20,delicata,m,CL055_20,A,23,7/2/2021,211,1.063,36,55
LD194_20,delicata,m,CL055_20,A,23,8/7/2021,247,0.996,37,55
LD198_20,delicata,m,CL057_20,A,23,12/25/2020,0,0.103,18.197,24.073
LD198_20,delicata,m,CL057_20,A,23,1/4/2021,10,0.139,17.768,26.684
LD198_20,delicata,m,CL057_20,A,23,1/6/2021,12,0.139,17.768,26.684
LD198_20,delicata,m,CL057_20,A,23,1/8/2021,14,0.184,19.415,29.3395
LD198_20,delicata,m,CL057_20,A,23,1/10/2021,16,0.229,21.062,31.995
LD198_20,delicata,m,CL057_20,A,23,1/10/2021,16,0.229,21.062,31.995
LD198_20,delicata,m,CL057_20,A,23,1/26/2021,32,0.311,23.407,35.119
LD198_20,delicata,m,CL057_20,A,23,3/2/2021,67,0.3185,NA,NA
LD198_20,delicata,m,CL057_20,A,23,3/4/2021,69,0.2925,NA,NA
LD198_20,delicata,m,CL057_20,A,23,3/22/2021,87,0.374,25.574,27.294
LD198_20,delicata,m,CL057_20,A,23,4/30/2021,126,0.737,31,42
LD198_20,delicata,m,CL057_20,A,23,6/1/2021,158,0.833,34,46
LD198_20,delicata,m,CL057_20,A,23,7/15/2021,202,0.853,35,47
LD198_20,delicata,m,CL057_20,A,23,8/17/2021,235,0.955,36,49
LD199_20,delicata,m,CL057_20,A,28,12/6/2020,0,0.103,18.19,23.161
LD199_20,delicata,m,CL057_20,A,28,12/16/2020,10,0.147,19.353,26.799
LD199_20,delicata,m,CL057_20,A,28,12/18/2020,12,0.147,19.353,26.799
LD199_20,delicata,m,CL057_20,A,28,12/20/2020,14,0.176,20.6035,28.902
LD199_20,delicata,m,CL057_20,A,28,12/22/2020,16,0.205,21.854,31.005
LD199_20,delicata,m,CL057_20,A,28,12/22/2020,16,0.205,21.854,31.005
LD199_20,delicata,m,CL057_20,A,28,1/5/2021,30,0.208,21.098,32.791
LD199_20,delicata,m,CL057_20,A,28,1/7/2021,32,0.209,NA,NA
LD199_20,delicata,m,CL057_20,A,28,1/9/2021,34,0.185,NA,NA
LD199_20,delicata,m,CL057_20,A,28,1/18/2021,43,0.306,22.782,32.339
LD199_20,delicata,m,CL057_20,A,28,3/20/2021,104,NA,NA,NA
LD199_20,delicata,m,CL057_20,A,28,4/22/2021,137,0.998,34,55
LD199_20,delicata,m,CL057_20,A,28,5/27/2021,172,1.302,38,62
LD199_20,delicata,m,CL057_20,A,28,7/6/2021,212,1.548,40,65
LD199_20,delicata,m,CL057_20,A,28,8/10/2021,247,1.453,40,65
LD200_20,delicata,f,CL057_20,C,28,12/6/2020,0,0.103,17.706,25.211
LD200_20,delicata,f,CL057_20,C,28,12/16/2020,10,0.148,19.186,28.916
LD200_20,delicata,f,CL057_20,C,28,12/18/2020,12,0.148,19.186,28.916
LD200_20,delicata,f,CL057_20,C,28,12/20/2020,14,0.18,20.1365,30.783
LD200_20,delicata,f,CL057_20,C,28,12/22/2020,16,0.212,21.087,32.65
LD200_20,delicata,f,CL057_20,C,28,12/22/2020,16,0.212,21.087,32.65
LD200_20,delicata,f,CL057_20,C,28,1/5/2021,30,0.207,20.922,35.251
LD200_20,delicata,f,CL057_20,C,28,1/7/2021,32,0.206,NA,NA
LD200_20,delicata,f,CL057_20,C,28,1/9/2021,34,0.1915,NA,NA
LD200_20,delicata,f,CL057_20,C,28,1/31/2021,56,0.345,24.026,42.298
LD200_20,delicata,f,CL057_20,C,28,3/6/2021,90,0.407,25.843,41.392
LD200_20,delicata,f,CL057_20,C,28,5/15/2021,160,0.669,31,51
LD200_20,delicata,f,CL057_20,C,28,6/15/2021,191,0.696,33,56
LD200_20,delicata,f,CL057_20,C,28,7/31/2021,237,0.977,36,60
LD200_20,delicata,f,CL057_20,C,28,10/21/2021,319,1.164,40,66
LD201_20,delicata,f,CL057_20,C,23,12/26/2020,0,0.11,18.15,24.508
LD201_20,delicata,f,CL057_20,C,23,1/4/2021,9,0.152,18.897,26.867
LD201_20,delicata,f,CL057_20,C,23,1/6/2021,11,0.152,18.897,26.867
LD201_20,delicata,f,CL057_20,C,23,1/8/2021,13,0.1715,19.504,28.655
LD201_20,delicata,f,CL057_20,C,23,1/10/2021,15,0.191,20.111,30.443
LD201_20,delicata,f,CL057_20,C,23,1/10/2021,15,0.191,20.111,30.443
LD201_20,delicata,f,CL057_20,C,23,1/13/2021,18,0.1975,NA,NA
LD201_20,delicata,f,CL057_20,C,23,1/15/2021,20,0.1805,NA,NA
LD201_20,delicata,f,CL057_20,C,23,1/25/2021,30,0.285,23.249,33.335
LD201_20,delicata,f,CL057_20,C,23,2/11/2021,47,0.268,23.051,38.254
LD201_20,delicata,f,CL057_20,C,23,5/13/2021,138,0.521,30,45
LD201_20,delicata,f,CL057_20,C,23,6/14/2021,170,0.656,32,49
LD201_20,delicata,f,CL057_20,C,23,7/31/2021,217,0.924,34,53
LD201_20,delicata,f,CL057_20,C,23,10/7/2021,285,1.385,39,60
LD202_20,delicata,m,CL058_20,A,23,12/24/2020,0,0.091,16.744,21.88
LD202_20,delicata,m,CL058_20,A,23,1/4/2021,11,0.127,19.703,25.076
LD202_20,delicata,m,CL058_20,A,23,1/6/2021,13,0.127,19.703,25.076
LD202_20,delicata,m,CL058_20,A,23,1/8/2021,15,0.16,19.911,27.0295
LD202_20,delicata,m,CL058_20,A,23,1/10/2021,17,0.193,20.119,28.983
LD202_20,delicata,m,CL058_20,A,23,1/10/2021,17,0.193,20.119,28.983
LD202_20,delicata,m,CL058_20,A,23,1/17/2021,24,0.1595,NA,NA
LD202_20,delicata,m,CL058_20,A,23,1/19/2021,26,0.1525,NA,NA
LD202_20,delicata,m,CL058_20,A,23,1/31/2021,38,0.192,21.954,31.33
LD202_20,delicata,m,CL058_20,A,23,3/20/2021,86,NA,NA,NA
LD202_20,delicata,m,CL058_20,A,23,4/9/2021,106,0.341,26.048,35.742
LD202_20,delicata,m,CL058_20,A,23,5/20/2021,147,0.644,30,46
LD202_20,delicata,m,CL058_20,A,23,6/27/2021,185,0.76,32,52
LD202_20,delicata,m,CL058_20,A,23,8/5/2021,224,0.81,33,53
LD202_20,delicata,m,CL058_20,A,23,11/25/2021,336,1.155,37,62
LD203_20,delicata,NA,CL058_20,A,28,12/5/2020,0,0.087,16.223,22.558
LD203_20,delicata,NA,CL058_20,A,28,12/16/2020,11,0.12,19.323,25.429
LD203_20,delicata,NA,CL058_20,A,28,12/18/2020,13,0.12,19.323,25.429
LD203_20,delicata,NA,CL058_20,A,28,12/20/2020,15,0.146,20.012,26.849
LD203_20,delicata,NA,CL058_20,A,28,12/22/2020,17,0.172,20.701,28.269
LD203_20,delicata,NA,CL058_20,A,28,12/22/2020,17,0.172,20.701,28.269
LD203_20,delicata,NA,CL058_20,A,28,12/26/2020,21,0.1715,NA,NA
LD203_20,delicata,NA,CL058_20,A,28,12/28/2020,23,0.158,NA,NA
LD203_20,delicata,NA,CL058_20,A,28,12/30/2020,25,0.1465,NA,NA
LD203_20,delicata,NA,CL058_20,A,28,1/11/2021,37,0.233,22.492,28.273
LD203_20,delicata,NA,CL058_20,A,28,5/20/2021,166,0.802,33,52
LD203_20,delicata,NA,CL058_20,A,28,7/5/2021,212,1.039,36,57
LD203_20,delicata,NA,CL058_20,A,28,8/7/2021,245,1.115,37,58
LD203_20,delicata,NA,CL058_20,A,28,12/16/2021,376,1.553,40,63
LD204_20,delicata,f,CL058_20,C,28,12/6/2020,0,0.104,18.169,23.487
LD204_20,delicata,f,CL058_20,C,28,12/16/2020,10,0.134,18.966,26.938
LD204_20,delicata,f,CL058_20,C,28,12/18/2020,12,0.134,18.966,26.938
LD204_20,delicata,f,CL058_20,C,28,12/20/2020,14,0.161,19.617,27.524
LD204_20,delicata,f,CL058_20,C,28,12/22/2020,16,0.188,20.268,28.11
LD204_20,delicata,f,CL058_20,C,28,12/22/2020,16,0.188,20.268,28.11
LD204_20,delicata,f,CL058_20,C,28,1/4/2021,29,0.198,NA,NA
LD204_20,delicata,f,CL058_20,C,28,1/5/2021,30,0.2,20.901,30.436
LD204_20,delicata,f,CL058_20,C,28,1/6/2021,31,0.1975,NA,NA
LD204_20,delicata,f,CL058_20,C,28,3/26/2021,110,0.459,29.058,38.187
LD204_20,delicata,f,CL058_20,C,28,5/13/2021,158,0.7,31,47
LD204_20,delicata,f,CL058_20,C,28,6/12/2021,188,0.942,34,51
LD204_20,delicata,f,CL058_20,C,28,7/29/2021,235,1.174,38,55
LD204_20,delicata,f,CL058_20,C,28,9/19/2021,287,1.389,40,59
LD205_20,delicata,m,CL058_20,C,23,12/23/2020,0,0.105,17.766,23.958
LD205_20,delicata,m,CL058_20,C,23,1/4/2021,12,0.145,19.423,25.955
LD205_20,delicata,m,CL058_20,C,23,1/6/2021,14,0.145,19.423,25.955
LD205_20,delicata,m,CL058_20,C,23,1/8/2021,16,0.1785,20.288,27.347
LD205_20,delicata,m,CL058_20,C,23,1/10/2021,18,0.212,21.153,28.739
LD205_20,delicata,m,CL058_20,C,23,1/10/2021,18,0.212,21.153,28.739
LD205_20,delicata,m,CL058_20,C,23,1/21/2021,29,0.278,22.733,30.912
LD205_20,delicata,m,CL058_20,C,23,3/20/2021,87,NA,NA,NA
LD205_20,delicata,m,CL058_20,C,23,3/23/2021,90,0.408,NA,NA
LD205_20,delicata,m,CL058_20,C,23,3/25/2021,92,0.438,NA,NA
LD205_20,delicata,m,CL058_20,C,23,5/4/2021,132,0.748,32,51
LD205_20,delicata,m,CL058_20,C,23,6/3/2021,162,0.894,34,57
LD205_20,delicata,m,CL058_20,C,23,7/20/2021,209,0.911,35,57
LD205_20,delicata,m,CL058_20,C,23,8/28/2021,248,0.954,35,57
LD206_20,delicata,m,CL059_20,A,23,12/24/2020,0,0.101,18.39,23.964
LD206_20,delicata,m,CL059_20,A,23,1/4/2021,11,0.153,19.693,27.181
LD206_20,delicata,m,CL059_20,A,23,1/6/2021,13,0.153,19.693,27.181
LD206_20,delicata,m,CL059_20,A,23,1/8/2021,15,0.1815,20.709,28.1965
LD206_20,delicata,m,CL059_20,A,23,1/10/2021,17,0.21,21.725,29.212
LD206_20,delicata,m,CL059_20,A,23,1/10/2021,17,0.21,21.725,29.212
LD206_20,delicata,m,CL059_20,A,23,1/27/2021,34,0.281,22,34.064
LD206_20,delicata,m,CL059_20,A,23,2/25/2021,63,0.401,28.25,NA
LD206_20,delicata,m,CL059_20,A,23,3/12/2021,78,0.42,NA,NA
LD206_20,delicata,m,CL059_20,A,23,3/20/2021,86,NA,NA,NA
LD206_20,delicata,m,CL059_20,A,23,4/27/2021,124,0.616,31,48
LD206_20,delicata,m,CL059_20,A,23,5/29/2021,156,0.83,34,59
LD206_20,delicata,m,CL059_20,A,23,7/8/2021,196,0.813,35,60
LD206_20,delicata,m,CL059_20,A,23,8/12/2021,231,0.92,35,59
LD207_20,delicata,f,CL059_20,A,28,12/5/2020,0,0.096,18.124,24.268
LD207_20,delicata,f,CL059_20,A,28,12/16/2020,11,0.14,19.927,26.391
LD207_20,delicata,f,CL059_20,A,28,12/18/2020,13,0.14,19.927,26.391
LD207_20,delicata,f,CL059_20,A,28,12/20/2020,15,0.155,20.6395,27.2475
LD207_20,delicata,f,CL059_20,A,28,12/22/2020,17,0.17,21.352,28.104
LD207_20,delicata,f,CL059_20,A,28,12/22/2020,17,0.17,21.352,28.104
LD207_20,delicata,f,CL059_20,A,28,12/25/2020,20,0.161,NA,NA
LD207_20,delicata,f,CL059_20,A,28,12/27/2020,22,0.17,NA,NA
LD207_20,delicata,f,CL059_20,A,28,12/29/2020,24,0.1565,NA,NA
LD207_20,delicata,f,CL059_20,A,28,1/5/2021,31,0.22,21.719,30.965
LD207_20,delicata,f,CL059_20,A,28,1/18/2021,44,0.309,25.132,34.465
LD207_20,delicata,f,CL059_20,A,28,2/15/2021,72,0.344,26.691,39.248
LD207_20,delicata,f,CL059_20,A,28,3/20/2021,105,NA,NA,NA
LD207_20,delicata,f,CL059_20,A,28,4/22/2021,138,0.864,34,56
LD207_20,delicata,f,CL059_20,A,28,5/27/2021,173,0.987,37,59
LD207_20,delicata,f,CL059_20,A,28,7/6/2021,213,1.058,38,58
LD207_20,delicata,f,CL059_20,A,28,8/10/2021,248,1.019,38,60
LD208_20,delicata,f,CL059_20,C,28,12/5/2020,0,0.113,17.756,24.799
LD208_20,delicata,f,CL059_20,C,28,12/16/2020,11,0.142,18.871,27.507
LD208_20,delicata,f,CL059_20,C,28,12/18/2020,13,0.142,18.871,27.507
LD208_20,delicata,f,CL059_20,C,28,12/20/2020,15,0.1735,19.45,29.242
LD208_20,delicata,f,CL059_20,C,28,12/22/2020,17,0.205,20.029,30.977
LD208_20,delicata,f,CL059_20,C,28,12/22/2020,17,0.205,20.029,30.977
LD208_20,delicata,f,CL059_20,C,28,1/5/2021,31,0.179,21.598,28.112
LD208_20,delicata,f,CL059_20,C,28,1/5/2021,31,0.1905,NA,NA
LD208_20,delicata,f,CL059_20,C,28,1/7/2021,33,0.179,NA,NA
LD208_20,delicata,f,CL059_20,C,28,1/9/2021,35,0.184,NA,NA
LD208_20,delicata,f,CL059_20,C,28,1/17/2021,43,0.289,23.388,32.333
LD208_20,delicata,f,CL059_20,C,28,3/6/2021,91,0.454,26.462,34.303
LD208_20,delicata,f,CL059_20,C,28,5/25/2021,171,0.805,33,46
LD208_20,delicata,f,CL059_20,C,28,7/5/2021,212,0.946,36,50
