season,lizard_id,tc,species,trt,sex,current_enclosure,egg_id,clutch,egg_enclosure,egg_date,egg_mass,egg_length,egg_width,hatch_date,hatch_mass,hatch_svl,hatch_tl,rm1_date,rm1_mass,rm1_svl,rm1_tl,death_date,liz_status,mortality,notes,tissue_box,mating_enclosure,post_extract_mass,yolk_reduction,hatch_total,feeding_expt,metabolism,behaviour,feed_date_start,metab_start_date,growth,thanatosis,rm_notes,cohort,mesocosm
2020/21,LD183_20,"""(35)0(23)0""",delicata,A-28,f,E022_F120,EG183_20,CL053_20,E019_M,6/11/2020,0.159,8.41,6.03,7/12/2020,0.117,18.464,26.329,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.138,0.132075472,44.793,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD184_20,"""303(13)""",delicata,C-28,f,E043_F120,EG184_20,CL053_20,E019_M,6/11/2020,0.139,9,5.3,6/12/2020,0.115,19.37,27.777,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,47.147,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD185_20,"""1050""",delicata,C-23,f,E029_F120,EG185_20,CL053_20,E019_M,6/11/2020,0.141,8.75,5.58,28/12/2020,0.123,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD186_20,"""4001""",delicata,A-23,m,,EG186_20,CL054_20,E030_M,6/11/2020,0.152,8.36,5.81,23/12/2020,0.102,17.864,21.439,NA,NA,NA,NA,NA,DEAD,1,Before in E010_F120,Box 1.23,NA,0.129,0.151315789,39.303,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD187_20,"""30(345)(245)""",delicata,A-28,m,E007_F120,EG187_20,CL054_20,E030_M,6/11/2020,0.162,8.38,6,5/12/2020,0.11,17.551,24.916,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.23,NA,0.143,0.117283951,42.467,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD188_20,"""0(23)(34)(234)""",delicata,C-28,f,E052_F120,EG188_20,CL054_20,E030_M,6/11/2020,0.177,8.62,6.31,6/12/2020,0.118,18.762,24.698,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,NA,NA,43.46,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD189_20,"""1003""",delicata,C-23,m,E007_F120,EG189_20,CL054_20,E030_M,6/11/2020,0.153,8.4,5.83,23/12/2020,0.112,18.62,23.863,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,42.483,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG190_20,CL055_20,E010_M,6/11/2020,0.159,8,5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,"a bit of blood; egg died 26/1/21, but no embryo",NA,NA,0.139,0.125786164,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD191_20,"""5504""",delicata,A-28,f,E011_M/E024_M,EG191_20,CL055_20,E010_M,6/11/2020,0.153,7.63,6.1,4/12/2020,0.095,17.826,22.449,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.23,NA,0.129,0.156862745,40.275,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD192_20,"""0(35)45""",delicata,C-28,f,E010_F120,EG192_20,CL055_20,E010_M,6/11/2020,0.154,8.11,5.98,24/12/2020,0.116,18.756,23.358,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,42.114,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD193_20,"""2003""",delicata,C-23,m,E007_F120,EG193_20,CL055_20,E010_M,6/11/2020,0.144,7.81,5.92,4/12/2020,0.112,19.433,24.504,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,43.937,1,1,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD194_20,"""4003""",delicata,A-23,m,EM01,EG194_20,CL055_20,E010_M,6/11/2020,0.149,8.05,5.96,3/12/2020,0.096,17.487,22.364,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.126,0.154362416,39.851,1,1,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG195_20,"""2200""",guichenoti,C-28,f,E067,EG195_20,CL056_20,E003_M,6/11/2020,0.178,9.82,5.58,8/12/2020,0.162,21.09,27.926,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,49.016,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG196_20,NA,guichenoti,A-28,f,NA,EG196_20,CL056_20,E003_M,6/11/2020,0.186,9.44,5.78,10/12/2020,0.136,19.147,26.281,NA,NA,NA,NA,NA,DEAD,1,died 3/05/22,NA,NA,0.163,0.123655914,45.428,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG197_20,"""1004""",guichenoti,A-23,f,E015_F120,EG197_20,CL056_20,E003_M,6/11/2020,0.166,9.24,5.64,29/12/2020,0.146,19.628,24.661,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.144,0.13253012,44.289,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD198_20,"""0(134)01""",delicata,A-23,m,,EG198_20,CL057_20,E029_M,6/11/2020,0.127,7.76,5.5,25/12/2020,0.103,18.197,24.073,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,0.116,0.086614173,42.27,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD199_20,"""(125)(123)45""",delicata,A-28,f,E049_F120,EG199_20,CL057_20,E029_M,6/11/2020,0.125,7.96,5.33,6/12/2020,0.103,18.19,23.161,NA,NA,NA,NA,NA,ALIVE,0,NA,NA,NA,0.108,0.136,41.351,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD200_20,"""5012""",delicata,C-28,f,E019_F120,EG200_20,CL057_20,E029_M,6/11/2020,0.119,7.97,5.11,6/12/2020,0.103,17.706,25.211,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,42.917,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD201_20,"""4010""",delicata,C-23,f,E012_M,EG201_20,CL057_20,E029_M,6/11/2020,0.199,7.68,5.23,26/12/2020,0.11,18.15,24.508,NA,NA,NA,NA,20/11/2023,DEAD,1,"*one of the two clucthes is not E012, maybe E21, but no idea which one",Box 1.24,NA,NA,NA,42.658,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD202_20,"""4500""",delicata,A-23,m,E022_F120,EG202_20,CL058_20,E012_M*,6/11/2020,0.144,8.53,5.54,24/12/2020,0.091,16.744,21.88,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.117,0.1875,38.624,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD203_20,"""4542""",delicata,A-28,NA,E004_F120,EG203_20,CL058_20,E012_M,6/11/2020,0.133,8.07,5.54,5/12/2020,0.087,16.223,22.558,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.114,0.142857143,38.781,1,1,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD204_20,"""3*30""",delicata,C-28,f,E029_M,EG204_20,CL058_20,E012_M,6/11/2020,0.137,8.44,5.47,6/12/2020,0.104,18.169,23.487,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,41.656,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD205_20,"""4(34)31""",delicata,C-23,m,E051_F120,EG205_20,CL058_20,E012_M,6/11/2020,0.14,8.44,5.49,23/12/2020,0.105,17.766,23.958,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,41.724,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD206_20,"""0102""",delicata,A-23,m,NA,EG206_20,CL059_20,E012_M*,6/11/2020,0.14,8.74,5.5,24/12/2020,0.101,18.39,23.964,NA,NA,NA,NA,NA,DEAD,1,Euthanised for brain 23/09/2022,Box 1.27,NA,0.119,0.15,42.354,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD207_20,"""3000""",delicata,A-28,f,,EG207_20,CL059_20,E012_M,6/11/2020,0.13,8.15,5.32,5/12/2020,0.096,18.124,24.268,NA,NA,NA,NA,16/12/2022,DEAD,1,Before in E040_F120,Box 1.26,NA,0.114,0.123076923,42.392,1,1,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD208_20,"""3003""",delicata,C-28,f,E007_F120,EG208_20,CL059_20,E012_M,6/11/2020,0.144,9.02,5.37,5/12/2020,0.113,17.756,24.799,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,42.555,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD209_20,"""43(34)0""",delicata,C-23,m,E008_F120,EG209_20,CL059_20,E012_M,6/11/2020,0.135,8.44,5.32,24/12/2020,0.113,18.051,25.354,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,43.405,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG210_20,CL060_20,E009_M,6/11/2020,0.164,8.24,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,"*clutch of 4, 3 non-fertile; bit watery extraction; egg die 18/11",NA,NA,0.146,0.109756098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-28,NA,NA,EG211_20,CL061_20,E053_M,7/11/2020,0.151,8.79,5.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 18/11,NA,NA,0.128,0.152317881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LG212_20,"""(2345)(345)22""",guichenoti,C-28,m,E009_F120,EG212_20,CL061_20,E053_M,7/11/2020,0.14,8.46,5.46,9/12/2020,0.139,19.129,23.129,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,NA,42.258,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG213_20,"""(1245)(2345)25""",guichenoti,A-23,m,E003_F120,EG213_20,CL061_20,E053_M,7/11/2020,0.148,8.6,5.49,30/12/1920,0.112,18.379,22.879,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.127,0.141891892,41.258,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG214_20,"""0402""",guichenoti,C-28,NA,E028_F120,EG214_20,CL062_20,E050_M*,7/11/2020,0.131,8.66,5.1,9/12/2020,0.144,19.192,27.708,NA,NA,NA,NA,NA,ALIVE,0,*same box but 3 clutches based on sticked eggs and shape,Box 1.25,NA,NA,NA,46.9,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG215_20,"""0340""",guichenoti,A-28,m,NA,EG215_20,CL062_20,E050_M,7/11/2020,0.139,8.28,5.46,11/12/2020,0.112,17.766,25.391,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.121,0.129496403,43.157,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG216_20,CL062_20,E050_M,7/11/2020,0.13,8.36,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,Egg died 5/1/21,NA,NA,0.118,0.092307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LG217_20,"""5010""",guichenoti,C-28,m,E068,EG217_20,CL063_20,E050_M,7/11/2020,0.186,8.94,6.26,8/12/2020,0.138,18.094,26.528,NA,NA,NA,NA,NA,ALIVE,0,"photo with LD, not LG",Box 1.24,NA,NA,NA,44.622,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG218_20,"""0143""",guichenoti,A-28,m,E058_F120,EG218_20,CL063_20,E050_M,7/11/2020,0.176,8.61,6.28,10/12/2020,0.111,16.511,21.502,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.153,0.130681818,38.013,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG219_20,"""2050""",guichenoti,C-28,NA,E028_F120,EG219_20,CL064_20,E050_M,7/11/2020,0.169,8.77,5.92,10/12/2020,0.163,20.413,28.185,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,48.598,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG220_20,"""0200""",guichenoti,A-28,f,E068,EG220_20,CL064_20,E050_M,7/11/2020,0.165,9.08,5.68,9/12/2020,0.147,19.624,26.892,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.148,0.103030303,46.516,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG221_20,NA,guichenoti,A-23,NA,NA,EG221_20,CL064_20,E050_M,7/11/2020,0.163,9.11,5.58,3/1/2021,0.133,NA,NA,NA,NA,NA,NA,NA,DEAD,1,"died 13/1/21, the cloacal scales is invisible",Box 1.23,NA,0.145,0.110429448,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG222_20,"""(45)220""",guichenoti,A-23,f,E030_F120,EG222_20,CL065_20,E055_M,7/11/2020,0.235,9.39,6.84,27/12/2020,0.134,20.412,25.066,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.208,0.114893617,45.478,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG223_20,"""0504""",guichenoti,A-28,f,E058_F120,EG223_20,CL065_20,E055_M,7/11/2020,0.137,8.76,5.16,8/12/2020,0.111,19.03,NA,NA,NA,NA,NA,NA,ALIVE,0,"photo with LD, not LG",Box 1.28,NA,0.12,0.124087591,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG224_20,"""10(15)4""",guichenoti,C-28,f,E026_F120,EG224_20,CL065_20,E055_M,7/11/2020,0.138,8.53,5.26,8/12/2020,0.128,20.017,25.727,NA,NA,NA,NA,NA,ALIVE,0,"photo with LD, not LG",Box 1.25,NA,NA,NA,45.744,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG225_20,"""0040""",guichenoti,C-23,NA,E017_F120,EG225_20,CL065_20,E055_M,7/11/2020,0.129,8.43,5.15,29/12/2020,0.132,18.643,23.916,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,42.559,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG226_20,CL066_20,E049_M,7/11/2020,0.139,8.38,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,"extraction with a bit of blood; egg died 1/02/21, embryo",NA,NA,0.114,0.179856115,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD227_20,"""*030""",delicata,A-28,m,E019_F120,EG227_20,CL066_20,E049_M,7/11/2020,0.135,8.34,5.67,5/12/2020,0.088,16.618,22.666,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.113,0.162962963,39.284,1,1,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD228_20,"""(45)001""",delicata,C-28,f,E018_F120,EG228_20,CL066_20,E049_M,7/11/2020,0.134,8.53,5.37,6/12/2020,0.115,18.09,23.867,NA,NA,NA,NA,NA,ALIVE,0,possibly fed,Box 1.24,NA,NA,NA,41.957,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD229_20,"""0103""",delicata,C-23,f,NA,EG229_20,CL066_20,E049_M,7/11/2020,0.12,8.38,5.2,26/12/2020,0.108,18.103,22.604,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,40.707,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG230_20,"""(15)(34)51""",guichenoti,C-23,m,E021_F120,EG230_20,CL067_20,E051_M,7/11/2020,0.154,9.09,5.53,30/12/1920,0.138,19.084,24.387,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,43.471,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG231_20,"""(34)002""",guichenoti,A-23,f,E067,EG231_20,CL067_20,E051_M,7/11/2020,0.151,8.52,5.68,29/12/2020,0.132,17.929,21.842,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.127,0.158940397,39.771,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-28,NA,NA,EG232_20,CL067_20,E051_M,7/11/2020,0.15,8.51,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 16/11,NA,NA,0.126,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LG233_20,"""5401""",guichenoti,C-23,NA,E017_F120,EG233_20,CL068_20,E054_M,7/11/2020,0.219,9.57,6.15,30/12/1920,0.175,20.631,26.494,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,47.125,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG234_20,"""24(24)4""",guichenoti,A-23,NA,E030_F120,EG234_20,CL068_20,E054_M,7/11/2020,0.224,9.81,6.45,30/12/1920,0.151,20.658,NA,NA,NA,NA,NA,NA,ALIVE,0,tail tip is invisible,Box 1.25,NA,0.196,0.125,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD235_20,"""1200""",delicata,A-23,f,E039_F120,EG235_20,CL069_20,E048_M,7/11/2020,0.148,8.06,5.76,23/12/2020,0.103,16.385,23.039,NA,NA,NA,NA,NA,ALIVE,0,extraction watery,Box 1.26,NA,0.129,0.128378378,39.424,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD236_20,"""5*0(23)""",delicata,A-28,m,E046_F120,EG236_20,CL069_20,E048_M,7/11/2020,0.152,8.07,5.99,6/12/2020,0.1,17.935,23.256,NA,NA,NA,NA,NA,ALIVE,0,extraction watery,Box 1.27,NA,0.131,0.138157895,41.191,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD237_20,"""4001""",delicata,C-28,f,E013_F120,EG237_20,CL069_20,E048_M,7/11/2020,0.159,8.52,6.09,7/12/2020,0.099,17.75,24.346,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,42.096,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD238_20,"""4001""",delicata,C-23,m,Ind enclosure,EG238_20,CL069_20,E048_M,7/11/2020,0.141,7.7,5.66,23/12/2020,0.95,18.519,22.051,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,40.57,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD239_20,"""100(2345)""",delicata,C-23,m,E042_F120,EG239_20,CL070_20,E026_M,8/11/2020,0.151,8.02,5.82,27/12/2020,0.124,17.93,25.088,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,43.018,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD240_20,"""1303""",delicata,C-28,m,E034_F120,EG240_20,CL070_20,E026_M,7/11/2020,0.155,8.01,5.93,6/12/2020,0.121,18.216,25.998,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,44.214,1,1,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD241_20,"""0440""",delicata,A-23,f,E011_M/E024_M,EG241_20,CL070_20,E026_M,8/11/2020,0.154,7.89,6.03,25/12/2020,0.112,16.724,24.742,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.138,0.103896104,41.466,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD242_20,"""(15)505""",delicata,A-28,m,E010_F120,EG242_20,CL070_20,E026_M,8/11/2020,0.151,8.28,5.9,8/12/2020,0.101,17.555,23.529,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.13,0.139072848,41.084,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD243_20,"""0033""",delicata,A-23,NA,,EG243_20,CL070_20,E026_M,8/11/2020,0.139,7.59,5.79,25/12/2020,0.099,17.596,22.114,NA,NA,NA,NA,NA,DEAD,1,Before in E010_F120,Box 1.23,NA,0.119,0.143884892,39.71,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD244_20,"""2003""",delicata,C-23,m,NA,EG244_20,CL071_20,E021_M,8/11/2020,0.242,10.82,6.45,30/12/1920,0.185,20.63,NA,NA,NA,NA,NA,NA,ALIVE,0,tail tip is invisible,Box 1.23,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG245_20,CL071_20,E021_M,8/11/2020,0.26,10.87,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg died 21/2/21; embryo,NA,NA,0.242,0.069230769,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD246_20,"""1100""",delicata,A-28,m,NA,EG246_20,CL071_20,E021_M,8/11/2020,0.23,9.78,6.81,10/12/2020,0.157,20.163,27.282,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.205,0.108695652,47.445,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG247_20,"""0(12)00""",guichenoti,C-23,NA,E015_F120,EG247_20,CL072_20,E006_M,8/11/2020,0.173,8.92,5.94,31/12/1920,0.158,19.594,23.37,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,42.964,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG248_20,"""0014""",guichenoti,A-23,f,E057_F120,EG248_20,CL072_20,E006_M,8/11/2020,0.176,8.66,5.91,29/12/2020,0.126,19.029,19.42,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.156,0.113636364,38.449,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG249_20,"""(All)004""",guichenoti,A-28,f,E006_F120,EG249_20,CL072_20,E006_M,8/11/2020,0.189,9.28,6.12,10/12/2020,0.136,20.171,22.912,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.16,0.153439153,43.083,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,C-23,NA,NA,EG250_20,CL073_20,E052_M,9/11/2020,0.209,9.04,6.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 27/11/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG251_20,CL073_20,E052_M,9/11/2020,0.205,9.12,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 30/11/2020,NA,NA,0.178,0.131707317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LG252_20,"""0005""",guichenoti,C-23,f,E030_F120,EG252_20,CL074_20,E053_M,9/11/2020,0.176,9.77,5.35,1/1/2021,0.183,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG253_20,"""5002""",guichenoti,A-23,NA,E035_F120,EG253_20,CL074_20,E053_M,9/11/2020,0.175,10.07,5.46,1/1/2021,0.159,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,0.156,0.108571429,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG254_20,"""(2345)455""",guichenoti,C-23,f,E032_F120,EG254_20,CL075_20,E055_M,9/11/2020,0.146,8.98,5.51,2/1/2021,0.135,17.955,22.279,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,40.234,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG255_20,NA,guichenoti,A-23,NA,NA,EG255_20,CL075_20,E055_M,9/11/2020,0.143,8.7,5.43,2/1/2021,0.118,17.785,22.559,NA,NA,NA,NA,NA,DEAD,1,died 9/1/21,Box 1.23,NA,0.127,0.111888112,40.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LD256_20,"""4100""",delicata,C-23,f,E050_F120,EG256_20,Cl076_20,E047_M,9/11/2020,0.139,8.66,5.3,27/12/2020,0.096,19.237,21.449,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,40.686,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD257_20,"""3033""",delicata,A-23,NA,E016_M,EG257_20,Cl076_20,E047_M,9/11/2020,0.121,8.42,4.94,28/12/2020,0.104,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.24,NA,0.105,0.132231405,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD258_20,"""2010""",delicata,A-28,NA,E008_F120,EG258_20,Cl076_20,E047_M,9/11/2020,0.124,8.98,4.91,8/12/2020,0.091,18.23,23.082,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.103,0.169354839,41.312,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD259_20,"""5001""",delicata,C-23,f,E045_F120,EG259_20,CL077_20,E049_M,9/11/2020,0.134,8.46,5.2,28/12/2020,0.116,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG260_20,CL077_20,E049_M,9/11/2020,0.133,8.72,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 18/11,NA,NA,0.117,0.120300752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-28,NA,NA,EG261_20,CL077_20,E049_M,9/11/2020,0.135,8.7,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 14/11,NA,NA,0.122,0.096296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LD262_20,"""0051""",delicata,C-28,f,E042_F120,EG262_20,CL077_20,E049_M,9/11/2020,0.131,8.47,5.16,9/12/2020,0.113,18.672,25.79,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,44.462,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD263_20,"""(All)10(35)""",delicata,C-28,f,E013_F120,EG263_20,CL078_20,E012_M,10/11/2020,0.167,10.13,5.33,12/12/2020,0.128,17.967,26.803,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,44.77,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD264_20,"""0(24)41""",delicata,A-28,f,E025_F120,EG264_20,CL078_20,E012_M,10/11/2020,0.167,9.41,5.67,11/12/2020,0.118,18.337,23.742,NA,NA,NA,NA,25/11/2022,DEAD,0,NA,Box 1.25,NA,0.145,0.131736527,42.079,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD265_20,"""3033""",delicata,A-23,m,E044_F120,EG265_20,CL078_20,E012_M,10/11/2020,0.168,10.24,5.4,31/12/1920,0.127,19.101,25.938,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.26,NA,0.149,0.113095238,45.039,0,0,0,NA,NA,NA,NA,NA,NA,NA
