bd_liz_id,process_researcher,imgj_researcher,liz_hatch_date,bd_date,bd_mass,bd_hwid,bd_svl,bd_tail,bd_hlen,egg_incub_temp,liz_status,process_notes,dup_check_serial,dup_check
ld0479,FK,JD,12-22-2017,12/3/2018,0.164,3.582,20.527,26.096,,23,ALIVE,,ld047943171,Original
ld0479,TF,JD,12-22-2017,19/4/2018,0.227,3.958,22.326,30.105,,23,ALIVE,,ld047943209,Original
ld0479,TF,JD,12-22-2017,10/5/2018,0.266,4.156,22.118,31.123,,23,ALIVE,,ld047943230,Original
ld0479,TF,JD,12-22-2017,29/5/2018,0.268,4.164,23.28,32.523,,23,ALIVE,,ld047943249,Original
ld0479,TF,JD,12-22-2017,23/6/2018,0.264,4.213,22.951,32.19,,23,ALIVE,,ld047943274,Original
ld0479,TF,NA,12-22-2017,21/7/2018,0.328,NA,24,NA,,23,ALIVE,,ld047943302,Original
ld0479,TF,NA,12-22-2017,14/8/2018,0.351,NA,26,NA,,23,ALIVE,,ld047943326,Duplicate
ld0479,TF,NA,12-22-2017,14/8/2018,0.35,NA,25,NA,,23,ALIVE,,ld047943326,Duplicate
ld0480,FK,JD,12-22-2017,22/12/2017,0.14,3.484,19.272,23.843,,23,DEAD,,ld048043091,Original
ld0480,FK,JD,12-22-2017,4/2/2018,0.136,3.618,19.917,24.969,,23,DEAD,,ld048043135,Original
ld0481,FK,JD,12-22-2017,22/12/2017,0.142,3.486,18.46,25.355,,23,ALIVE,,ld048143091,Original
ld0481,FK,JD,12-22-2017,31/1/2018,0.115,NA,NA,NA,,23,ALIVE,no datas,ld048143131,Original
ld0481,FK,JD,12-22-2017,21/2/2018,0.142,3.549,20.52,27.094,,23,ALIVE,,ld048143152,Original
ld0481,FK,JD,12-22-2017,12/3/2018,0.161,3.552,20.23,28.07,,23,ALIVE,,ld048143171,Original
ld0481,TF,JD,12-22-2017,19/4/2018,0.21,3.936,20.705,32.451,,23,ALIVE,,ld048143209,Original
ld0481,TF,JD,12-22-2017,10/5/2018,0.219,3.976,19.726,31.615,,23,ALIVE,,ld048143230,Original
ld0481,TF,JD,12-22-2017,29/5/2018,0.201,4.038,21.086,33.766,,23,ALIVE,,ld048143249,Original
ld0481,TF,JD,12-22-2017,23/6/2018,0.229,4.009,21.379,33.071,,23,ALIVE,,ld048143274,Original
ld0481,TF,NA,12-22-2017,21/7/2018,0.258,NA,23,NA,,23,ALIVE,,ld048143302,Original
ld0481,TF,NA,12-22-2017,14/8/2018,0.313,NA,25,NA,,23,ALIVE,,ld048143326,Original
ld0482,FK,CW,12-28-2017,28/12/2017,0.134,3.01,19.4,24.84,,29,DEAD,,ld048243097,Original
ld0482,FK,CW,12-28-2017,24/1/2018,0.142,3.24,20.38,25.62,,29,DEAD,,ld048243124,Original
ld0482,FK,CW,12-28-2017,15/2/2018,0.157,3.4,20.94,27.6,,29,DEAD,,ld048243146,Original
ld0482,FK,CW,12-28-2017,9/3/2018,0.177,3.37,20.98,29.09,,29,DEAD,,ld048243168,Original
ld0482,FK,CW,12-28-2017,27/3/2018,NA,3.33,22.35,31.16,,29,DEAD,row added by VF,ld048243186,Original
ld0483,DN,CW,12-24-2017,24/12/2017,0.124,3.21,18.38,23.48,,23,ALIVE,,ld048343093,Original
ld0483,FK,CW,12-24-2017,4/2/2018,0.137,3.05,19.67,19.29,,23,ALIVE,,ld048343135,Original
ld0483,FK,CW,12-24-2017,21/2/2018,0.143,3.25,19.65,20.79,,23,ALIVE,,ld048343152,Original
ld0483,FK,CW,12-24-2017,12/3/2018,0.147,3.28,20.06,21.64,,23,ALIVE,,ld048343171,Original
ld0483,PS,CW,12-24-2017,6/4/2018,0.207,3.22,22.2,22.37,,23,ALIVE,,ld048343196,Original
ld0483,TF,CW,12-24-2017,19/4/2018,0.218,3.28,23.31,27.2,,23,ALIVE,,ld048343209,Original
ld0483,TF,CW,12-24-2017,15/5/2018,0.225,3.35,23.57,28.87,,23,ALIVE,,ld048343235,Original
ld0483,TF,CW,12-24-2017,29/5/2018,0.248,3.46,22.95,28.83,,23,ALIVE,,ld048343249,Original
ld0483,TF,CW,12-24-2017,24/6/2018,0.274,3.49,23.16,30.38,,23,ALIVE,,ld048343275,Original
ld0483,TF,NA,12-24-2017,17/7/2018,0.322,NA,24,NA,,23,ALIVE,,ld048343298,Original
ld0483,TF,NA,12-24-2017,14/8/2018,0.364,NA,26,NA,,23,ALIVE,,ld048343326,Original
ld0484,DN,CW,12-27-2017,27/12/2017,0.124,3.13,18.47,24.23,,29,DEAD,,ld048443096,Original
ld0484,FK,CW,12-27-2017,24/1/2018,0.128,3.19,20.02,19.98,,29,DEAD,,ld048443124,Original
ld0485,DN,CW,12-27-2017,27/12/2017,0.133,3.13,19.34,25.33,,29,ALIVE,,ld048543096,Original
ld0485,FK,CW,12-27-2017,24/1/2018,0.141,3.16,20.65,24.42,,29,ALIVE,,ld048543124,Duplicate
ld0485,FK,NA,12-27-2017,24/1/2018,0.136,NA,NA,NA,,29,ALIVE,no datas,ld048543124,Duplicate
ld0486,FK,CW,12-28-2017,28/12/2017,0.129,3.14,19.58,25.57,,29,ALIVE,,ld048643097,Original
ld0486,FK,CW,12-28-2017,24/1/2018,0.143,3.1,21.23,23.99,,29,ALIVE,,ld048643124,Original
ld0486,FK,CW,12-28-2017,15/2/2018,0.132,3.15,20.16,25.55,,29,ALIVE,,ld048643146,Original
ld0486,FK,CW,12-28-2017,9/3/2018,0.151,3.21,20.48,26.49,,29,ALIVE,,ld048643168,Original
ld0486,FK,CW,12-28-2017,27/3/2018,NA,3.35,21.35,28.4,,29,ALIVE,row added by VF,ld048643186,Original
ld0486,TF,CW,12-28-2017,19/4/2018,0.206,3.39,21.56,30.49,,29,ALIVE,,ld048643209,Original
ld0486,TF,CW,12-28-2017,10/5/2018,0.236,3.33,23.59,32.7,,29,ALIVE,,ld048643230,Original
ld0486,TF,CW,12-28-2017,29/5/2018,0.227,3.35,23.56,32.72,,29,ALIVE,,ld048643249,Original
ld0486,TF,CW,12-28-2017,23/6/2018,0.239,3.48,25.2,33.08,,29,ALIVE,,ld048643274,Original
ld0486,TF,NA,12-28-2017,21/7/2018,0.282,NA,24,NA,,29,ALIVE,,ld048643302,Original
ld0486,TF,NA,12-28-2017,14/8/2018,0.316,NA,26,NA,,29,ALIVE,,ld048643326,Original
ld0487,ER,CW,12-29-2017,29/12/2017,0.128,3.01,18.91,23.05,,23,ALIVE,,ld048743098,Original
ld0487,FK,CW,12-29-2017,24/1/2018,0.13,3.12,19.26,23.42,,23,ALIVE,,ld048743124,Original
ld0487,FK,CW,12-29-2017,15/2/2018,0.132,3.08,19.55,23.23,,23,ALIVE,,ld048743146,Original
ld0487,FK,CW,12-29-2017,9/3/2018,0.153,3.12,20.91,24.54,,23,ALIVE,,ld048743168,Original
ld0487,FK,CW,12-29-2017,27/3/2018,NA,3.2,20.72,27.02,,23,ALIVE,row added by VF,ld048743186,Original
ld0487,TF,NA,12-29-2017,19/4/2018,0.202,3.24,22.55,29.19,,23,ALIVE,,ld048743209,Original
ld0487,TF,NA,12-29-2017,15/5/2018,0.221,3.25,22.15,30.85,,23,ALIVE,,ld048743235,Original
ld0487,TF,NA,12-29-2017,7/6/2018,NA,3.27,23.11,32.08,,23,ALIVE,row added by VF,ld048743258,Original
ld0487,TF,NA,12-29-2017,23/6/2018,0.299,3.35,24.77,33.62,,23,ALIVE,,ld048743274,Original
ld0487,TF,NA,12-29-2017,21/7/2018,0.329,NA,25,NA,,23,ALIVE,,ld048743302,Original
ld0487,TF,NA,12-29-2017,14/8/2018,0.356,NA,26,NA,,23,ALIVE,,ld048743326,Original
ld0488,DN,CW,1/7/2018,7/1/2018,0.112,3.13,18.04,23.83,,29,ALIVE,,ld048843107,Original
ld0488,FK,CW,1/7/2018,29/1/2018,0.128,2.97,19.77,20.66,,29,ALIVE,date modified (from 28 to 29),ld048843129,Original
ld0488,FK,CW,1/7/2018,17/2/2018,0.142,3,20.4,21.93,,29,ALIVE,,ld048843148,Original
ld0488,FK,CW,1/7/2018,9/3/2018,0.17,3.23,22.04,23.74,,29,ALIVE,,ld048843168,Original
ld0488,FK,CW,1/7/2018,27/3/2018,NA,3.36,22.26,26.94,,29,ALIVE,row added by VF,ld048843186,Original
ld0488,TF,CW,1/7/2018,19/4/2018,0.229,3.47,23.33,27.97,,29,ALIVE,,ld048843209,Original
ld0488,TF,NA,1/7/2018,15/5/2018,0.265,3.41,22.2,29.15,,29,ALIVE,,ld048843235,Original
ld0488,TF,NA,1/7/2018,7/6/2018,NA,3.41,23.93,29.92,,29,ALIVE,row added by VF,ld048843258,Original
ld0488,TF,NA,1/7/2018,23/6/2018,0.353,3.5,25.79,31.31,,29,ALIVE,,ld048843274,Original
ld0488,TF,NA,1/7/2018,21/7/2018,0.373,NA,26,NA,,29,ALIVE,,ld048843302,Original
ld0488,TF,NA,1/7/2018,14/8/2018,0.417,NA,26,NA,,29,ALIVE,,ld048843326,Original
ld0489,DN,CW,1/7/2018,7/1/2018,0.112,3.09,17.7,23.38,,29,ALIVE,,ld048943107,Original
ld0489,FK,CW,1/7/2018,28/1/2018,0.115,3.05,18.51,18.33,,29,ALIVE,,ld048943128,Original
ld0489,FK,CW,1/7/2018,17/2/2018,0.112,3.11,18.89,18.72,,29,ALIVE,,ld048943148,Original
ld0489,FK,CW,1/7/2018,9/3/2018,0.141,3.11,20.3,20.65,,29,ALIVE,,ld048943168,Original
ld0489,FK,CW,1/7/2018,27/3/2018,NA,3.32,21.14,23.48,,29,ALIVE,row added by VF,ld048943186,Original
ld0489,TF,CW,1/7/2018,19/4/2018,0.203,3.23,21.74,26.27,,29,ALIVE,,ld048943209,Original
ld0489,TF,NA,1/7/2018,15/5/2018,0.219,3.39,21.33,27.38,,29,ALIVE,,ld048943235,Original
ld0489,TF,NA,1/7/2018,7/6/2018,NA,3.38,22.25,28.61,,29,ALIVE,row added by VF,ld048943258,Original
ld0489,TF,NA,1/7/2018,23/6/2018,0.29,3.43,23.12,29.72,,29,ALIVE,,ld048943274,Original
ld0489,TF,NA,1/7/2018,21/7/2018,0.335,NA,23,NA,,29,ALIVE,,ld048943302,Original
ld0489,TF,NA,1/7/2018,14/8/2018,0.332,NA,25,NA,,29,ALIVE,,ld048943326,Duplicate
ld0489,TF,NA,1/7/2018,14/8/2018,0.332,NA,24,NA,,29,ALIVE,,ld048943326,Duplicate
ld0490,DN,CW,1/7/2018,7/1/2018,0.12,2.94,19.3,22.88,,23,ALIVE,,ld049043107,Original
ld0490,FK,CW,1/7/2018,28/1/2018,0.122,2.94,18.92,20.04,,23,ALIVE,,ld049043128,Original
ld0490,FK,CW,1/7/2018,17/2/2018,0.135,2.96,20.09,20.93,,23,ALIVE,,ld049043148,Original
ld0490,FK,CW,1/7/2018,9/3/2018,0.172,3.16,21.43,22.76,,23,ALIVE,,ld049043168,Original
ld0490,FK,CW,1/7/2018,27/3/2018,NA,3.28,21.4,26.11,,23,ALIVE,row added by VF,ld049043186,Original
ld0490,TF,CW,1/7/2018,19/4/2018,0.23,3.27,23.95,26.29,,23,ALIVE,,ld049043209,Original
ld0490,TF,NA,1/7/2018,15/5/2018,0.252,3.36,24.07,28.4,,23,ALIVE,,ld049043235,Original
ld0490,TF,NA,1/7/2018,7/6/2018,NA,3.49,24.66,29.23,,23,ALIVE,row added by VF,ld049043258,Original
ld0490,TF,NA,1/7/2018,23/6/2018,0.342,3.49,26.53,30.35,,23,ALIVE,,ld049043274,Original
ld0490,TF,NA,1/7/2018,21/7/2018,0.348,NA,26,NA,,23,ALIVE,,ld049043302,Original
ld0490,TF,NA,1/7/2018,14/8/2018,0.376,NA,27,NA,,23,ALIVE,,ld049043326,Original
ld0491,DN,CW,1/7/2018,7/1/2018,0.121,3.1,18.39,24.3,,23,DEAD,,ld049143107,Original
ld0491,FK,CW,1/7/2018,28/1/2018,0.125,3.1,18.51,19.62,,23,DEAD,,ld049143128,Original
ld0491,FK,CW,1/7/2018,17/2/2018,0.124,3.16,18.93,20.04,,23,DEAD,,ld049143148,Original
ld0491,FK,CW,1/7/2018,9/3/2018,0.15,3.3,19.3,21.55,,23,DEAD,,ld049143168,Original
ld0491,FK,CW,1/7/2018,27/3/2018,NA,3.21,20.63,23.46,,23,DEAD,row added by VF,ld049143186,Original
ld0492,DN,CW,1/7/2018,7/1/2018,0.129,3.33,18.5,23.05,,23,ALIVE,,ld049243107,Original
ld0492,FK,CW,1/7/2018,28/1/2018,0.115,3.14,18.88,19.52,,23,ALIVE,,ld049243128,Original
ld0492,FK,CW,1/7/2018,17/2/2018,0.123,3.15,19.76,19.64,,23,ALIVE,,ld049243148,Original
ld0492,FK,CW,1/7/2018,9/3/2018,0.145,3.26,20.31,20.32,,23,ALIVE,,ld049243168,Original
ld0492,FK,CW,1/7/2018,27/3/2018,NA,3.39,21.19,23.23,,23,ALIVE,row added by VF,ld049243186,Original
ld0492,TF,CW,1/7/2018,19/4/2018,0.199,3.68,21.73,25.26,,23,ALIVE,,ld049243209,Original
ld0492,TF,NA,1/7/2018,15/5/2018,0.221,3.52,22.24,27.03,,23,ALIVE,,ld049243235,Original
ld0492,TF,NA,1/7/2018,7/6/2018,NA,3.45,23.75,27.98,,23,ALIVE,row added by VF,ld049243258,Original
ld0492,TF,NA,1/7/2018,23/6/2018,0.289,3.64,23.2,28.85,,23,ALIVE,,ld049243274,Original
ld0492,TF,NA,1/7/2018,21/7/2018,0.311,NA,25,NA,,23,ALIVE,,ld049243302,Original
ld0492,TF,NA,1/7/2018,14/8/2018,0.345,NA,26,NA,,23,ALIVE,,ld049243326,Original
ld0493,ER,CW,1/5/2018,5/1/2018,0.135,2.88,20.32,28.27,,29,ALIVE,,ld049343105,Original
ld0493,FK,CW,1/5/2018,28/1/2018,0.158,3.09,20.62,26.83,,29,ALIVE,,ld049343128,Original
ld0493,FK,CW,1/5/2018,17/2/2018,0.147,3.12,20.64,16.97,,29,ALIVE,,ld049343148,Original
ld0493,FK,CW,1/5/2018,9/3/2018,0.181,3.25,21.3,19.74,,29,ALIVE,,ld049343168,Original
ld0493,FK,CW,1/5/2018,27/3/2018,NA,3.33,21.88,26.39,,29,ALIVE,row added by VF,ld049343186,Original
ld0493,TF,CW,1/5/2018,19/4/2018,0.208,3.37,23.71,30.56,,29,ALIVE,,ld049343209,Original
ld0493,TF,NA,1/5/2018,15/5/2018,0.238,3.4,22.55,31.22,,29,ALIVE,,ld049343235,Original
ld0493,TF,NA,1/5/2018,7/6/2018,NA,3.64,25.23,32.72,,29,ALIVE,row added by VF,ld049343258,Original
ld0493,TF,NA,1/5/2018,23/6/2018,0.331,3.69,26.61,35.4,,29,ALIVE,,ld049343274,Original
ld0493,TF,NA,1/5/2018,21/7/2018,0.356,NA,25,NA,,29,ALIVE,,ld049343302,Original
ld0493,TF,NA,1/5/2018,14/8/2018,0.375,NA,27,NA,,29,ALIVE,,ld049343326,Original
ld0494,ER,CW,1/5/2018,5/1/2018,0.124,3.08,18.257,22.45,,23,ALIVE,,ld049443105,Original
ld0494,FK,CW,1/5/2018,28/1/2018,0.123,3.08,19.17,21.48,,23,ALIVE,,ld049443128,Original
ld0494,FK,CW,1/5/2018,17/2/2018,0.129,3.08,19.77,22.19,,23,ALIVE,,ld049443148,Original
ld0494,FK,CW,1/5/2018,27/3/2018,NA,3.22,19.65,23.55,,23,ALIVE,row added by VF,ld049443186,Original
ld0494,FK,CW,1/5/2018,9/3/2018,0.158,3.38,20.94,26.78,,23,ALIVE,,ld049443168,Original
ld0494,TF,CW,1/5/2018,19/4/2018,0.217,3.38,23.2,28.23,,23,ALIVE,,ld049443209,Original
ld0495,ER,CW,1/5/2018,5/1/2018,0.126,2.99,20.21,26.94,,29,ALIVE,,ld049543105,Original
ld0495,FK,CW,1/5/2018,28/1/2018,0.145,3.14,20.83,26.75,,29,ALIVE,,ld049543128,Duplicate
ld0495,FK,NA,1/5/2018,28/1/2018,0.146,NA,NA,NA,,29,ALIVE,no datas,ld049543128,Duplicate
ld0495,FK,CW,1/5/2018,17/2/2018,0.157,3.21,21.19,28.51,,29,ALIVE,,ld049543148,Original
ld0495,FK,CW,1/5/2018,9/3/2018,0.175,3.23,22.1,28.33,,29,ALIVE,,ld049543168,Original
ld0495,FK,CW,1/5/2018,27/3/2018,NA,3.46,23.15,30.95,,29,ALIVE,row added by VF,ld049543186,Original
ld0495,TF,CW,1/5/2018,19/4/2018,0.244,3.52,23.83,34.05,,29,ALIVE,,ld049543209,Duplicate
ld0495,TF,NA,1/5/2018,19/4/2018,0.243,NA,NA,NA,,29,ALIVE,no datas,ld049543209,Duplicate
ld0495,TF,CW,1/5/2018,10/5/2018,0.246,3.49,23.5,35.07,,29,ALIVE,,ld049543230,Original
ld0495,TF,NA,1/5/2018,12/5/2018,0.247,NA,NA,NA,,29,ALIVE,no datas,ld049543232,Original
ld0495,TF,CW,1/5/2018,15/5/2018,0.242,3.57,24,34.37,,29,ALIVE,,ld049543235,Original
ld0495,TF,NA,1/5/2018,24/5/2018,0.24,NA,NA,NA,,29,ALIVE,no datas,ld049543244,Original
ld0495,TF,NA,1/5/2018,29/5/2018,0.267,3.43,25.13,35.07,,29,ALIVE,,ld049543249,Duplicate
ld0495,TF,NA,1/5/2018,29/5/2018,0.266,NA,NA,NA,,29,ALIVE,no datas,ld049543249,Duplicate
ld0495,TF,NA,1/5/2018,24/6/2018,0.306,3.49,25.63,35.6,,29,ALIVE,,ld049543275,Duplicate
ld0495,TF,NA,1/5/2018,24/6/2018,0.304,NA,NA,NA,,29,ALIVE,no datas,ld049543275,Duplicate
ld0495,TF,NA,1/5/2018,17/7/2018,0.335,NA,26,NA,,29,ALIVE,,ld049543298,Original
ld0495,TF,NA,1/5/2018,14/8/2018,0.369,NA,27,NA,,29,ALIVE,,ld049543326,Original
ld0496,ER,PS,1/5/2018,5/1/2018,0.118,2.866,17.815,21.629,,23,ALIVE,,ld049643105,Original
ld0496,FK,PS,1/5/2018,28/1/2018,0.113,2.974,19.302,22.298,,23,ALIVE,,ld049643128,Original
ld0496,FK,PS,1/5/2018,17/2/2018,0.137,3.047,19.36,22.26,,23,ALIVE,,ld049643148,Original
ld0496,FK,PS,1/5/2018,9/3/2018,0.155,3.091,20.625,24.158,,23,ALIVE,,ld049643168,Duplicate
ld0496,FK,PS,1/5/2018,9/3/2018,0.151,2.926,21.038,24.37,,23,ALIVE,,ld049643168,Duplicate
ld0496,FK,PS,1/5/2018,27/3/2018,NA,3.215,20.961,25.448,,23,ALIVE,row added by VF,ld049643186,Original
ld0496,TF,PS,1/5/2018,19/4/2018,0.223,3.403,21.921,30.07,,23,ALIVE,,ld049643209,Original
ld0496,TF,PS,1/5/2018,10/5/2018,0.225,3.487,22.841,30.246,,23,ALIVE,,ld049643230,Original
ld0496,TF,PS,1/5/2018,15/5/2018,0.218,3.559,23.188,29.858,,23,ALIVE,,ld049643235,Original
ld0496,TF,PS,1/5/2018,29/5/2018,0.249,3.338,24.154,30.558,,23,ALIVE,,ld049643249,Original
ld0496,TF,VF,1/5/2018,24/6/2018,0.273,3.848,23.885,32.784,,23,ALIVE,,ld049643275,Original
ld0496,TF,NA,1/5/2018,17/7/2018,0.325,NA,25,NA,,23,ALIVE,,ld049643298,Original
ld0496,TF,NA,1/5/2018,14/8/2018,0.371,NA,26,NA,,23,ALIVE,,ld049643326,Duplicate
ld0496,TF,NA,1/5/2018,14/8/2018,0.371,NA,26,NA,,23,ALIVE,,ld049643326,Duplicate
ld0497,ER,PS,1/6/2018,6/1/2018,0.121,2.832,19.464,23.844,,23,ALIVE,,ld049743106,Original
ld0497,FK,PS,1/6/2018,28/1/2018,0.125,3.179,18.516,24.715,,23,ALIVE,,ld049743128,Original
ld0497,FK,PS,1/6/2018,17/2/2018,0.132,2.956,20.161,24.805,,23,ALIVE,,ld049743148,Original
ld0497,FK,PS,1/6/2018,9/3/2018,0.158,3.025,20.649,26.874,,23,ALIVE,,ld049743168,Duplicate
ld0497,FK,PS,1/6/2018,9/3/2018,0.157,3.201,20.947,25.934,,23,ALIVE,,ld049743168,Duplicate
ld0497,FK,PS,1/6/2018,27/3/2018,NA,3.047,21.389,28.343,,23,ALIVE,row added by VF,ld049743186,Original
ld0497,TF,PS,1/6/2018,19/4/2018,0.212,3.206,21.792,31.195,,23,ALIVE,,ld049743209,Original
ld0497,TF,PS,1/6/2018,10/5/2018,0.251,3.261,21.704,32.889,,23,ALIVE,,ld049743230,Original
ld0497,TF,PS,1/6/2018,29/5/2018,0.238,3.272,21.595,32.471,,23,ALIVE,,ld049743249,Original
ld0497,TF,PS,1/6/2018,23/6/2018,0.267,3.391,22.889,34.365,,23,ALIVE,,ld049743274,Original
ld0497,TF,NA,1/6/2018,21/7/2018,0.289,NA,24,NA,,23,ALIVE,,ld049743302,Original
ld0497,TF,NA,1/6/2018,14/8/2018,0.311,NA,25,NA,,23,ALIVE,,ld049743326,Original
ld0498,ER,PS,1/6/2018,6/1/2018,0.116,2.985,17.85,23.254,,29,DEAD,,ld049843106,Original
ld0499,FK,PS,1/8/2018,8/1/2018,0.13,3.066,17.408,24.747,,23,ALIVE,,ld049943108,Original
ld0499,FK,PS,1/8/2018,28/1/2018,0.143,3.077,19.971,23.984,,23,ALIVE,,ld049943128,Original
ld0499,FK,PS,1/8/2018,17/2/2018,0.152,2.919,21.293,24.664,,23,ALIVE,,ld049943148,Original
ld0499,FK,PS,1/8/2018,9/3/2018,0.161,2.958,21.996,24.372,,23,ALIVE,,ld049943168,Original
ld0499,FK,PS,1/8/2018,27/3/2018,NA,3.168,21.978,26.756,,23,ALIVE,row added by VF,ld049943186,Original
ld0499,TF,PS,1/8/2018,19/4/2018,0.234,3.336,23.564,29.471,,23,ALIVE,,ld049943209,Original
ld0499,TF,PS,1/8/2018,10/5/2018,0.242,3.25,23.137,30.211,,23,ALIVE,,ld049943230,Original
ld0499,TF,PS,1/8/2018,15/5/2018,0.245,3.265,22.977,29.449,,23,ALIVE,,ld049943235,Original
ld0499,TF,PS,1/8/2018,29/5/2018,0.269,3.401,21.499,30.465,,23,ALIVE,,ld049943249,Original
ld0499,TF,PS,1/8/2018,24/6/2018,0.368,3.513,25.585,34.159,,23,ALIVE,,ld049943275,Original
ld0499,TF,NA,1/8/2018,17/7/2018,0.415,NA,28,NA,,23,ALIVE,,ld049943298,Original
ld0499,TF,NA,1/8/2018,14/8/2018,0.453,NA,28,NA,,23,ALIVE,,ld049943326,Duplicate
ld0499,TF,NA,1/8/2018,14/8/2018,0.453,NA,28,NA,,23,ALIVE,,ld049943326,Duplicate
ld0500,FK,PS,1/9/2018,9/1/2018,0.117,3.304,16.921,22.981,,29,ALIVE,,ld050043109,Original
ld0500,FK,PS,1/9/2018,31/1/2018,0.108,2.985,18.179,20.051,,29,ALIVE,,ld050043131,Original
ld0500,FK,PS,1/9/2018,21/2/2018,0.125,2.923,18.782,22.179,,29,ALIVE,,ld050043152,Original
ld0500,FK,PS,1/9/2018,12/3/2018,0.14,3.035,18.065,21.463,,29,ALIVE,,ld050043171,Duplicate
ld0500,FK,PS,1/9/2018,12/3/2018,0.136,3.168,19.25,23.592,,29,ALIVE,,ld050043171,Duplicate
ld0500,PS,PS,1/9/2018,6/4/2018,0.182,3.227,19.975,24.585,,29,ALIVE,,ld050043196,Original
ld0500,TF,PS,1/9/2018,16/4/2018,0.177,3.079,20.984,25.57,,29,ALIVE,,ld050043206,Duplicate
ld0500,TF,PS,1/9/2018,16/4/2018,0.174,3.056,20.566,26.363,,29,ALIVE,,ld050043206,Duplicate
ld0500,TF,PS,1/9/2018,15/5/2018,0.196,3.401,21.144,25.857,,29,ALIVE,,ld050043235,Duplicate
ld0500,TF,PS,1/9/2018,15/5/2018,0.195,3.41,21.329,26.602,,29,ALIVE,,ld050043235,Duplicate
ld0500,TF,VF,1/9/2018,29/5/2018,0.244,3.352,22.285,27.662,,29,ALIVE,,ld050043249,Duplicate
ld0500,TF,VF,1/9/2018,29/5/2018,0.223,3.331,22.208,27.574,,29,ALIVE,,ld050043249,Duplicate
ld0500,TF,VF,1/9/2018,24/6/2018,0.271,3.615,23.982,29.46,,29,ALIVE,,ld050043275,Duplicate
ld0500,TF,VF,1/9/2018,24/6/2018,0.272,3.553,23.192,30.07,,29,ALIVE,,ld050043275,Duplicate
ld0500,TF,NA,1/9/2018,17/7/2018,0.32,NA,24,NA,,29,ALIVE,,ld050043298,Original
ld0500,TF,NA,1/9/2018,14/8/2018,0.369,NA,25,NA,,29,ALIVE,,ld050043326,Original
ld0501,FK,PS,1/9/2018,9/1/2018,0.116,3.129,18.337,23.35,,29,ALIVE,,ld050143109,Original
ld0501,FK,NA,1/9/2018,31/1/2018,NA,NA,NA,NA,,29,ALIVE,average measurements from PS & VF,ld050143131,Original
ld0501,FK,VF,1/9/2018,21/2/2018,0.141,3.049,18.148,23.807,,29,ALIVE,,ld050143152,Original
ld0501,FK,VF,1/9/2018,12/3/2018,0.148,3.104,17.971,24.954,,29,ALIVE,,ld050143171,Original
ld0501,PS,VF,1/9/2018,6/4/2018,0.19,3.157,19.987,27.16,,29,ALIVE,,ld050143196,Original
ld0501,TF,VF,1/9/2018,16/4/2018,0.202,3.229,20.131,28.243,,29,ALIVE,,ld050143206,Original
ld0501,TF,VF,1/9/2018,15/5/2018,0.167,3.045,21.217,5.127,,29,ALIVE,,ld050143235,Original
ld0501,TF,VF,1/9/2018,29/5/2018,0.204,3.216,20.937,5.86,,29,ALIVE,,ld050143249,Original
ld0501,TF,VF,1/9/2018,24/6/2018,0.213,3.202,23.007,14.764,,29,ALIVE,,ld050143275,Original
ld0501,TF,NA,1/9/2018,17/7/2018,0.275,NA,24,NA,,29,ALIVE,,ld050143298,Original
ld0501,TF,NA,1/9/2018,14/8/2018,0.331,NA,26,NA,,29,ALIVE,,ld050143326,Original
ld0502,FK,PS,1/9/2018,9/1/2018,0.126,2.993,18.769,23.518,,29,ALIVE,,ld050243109,Original
ld0502,FK,PS,1/9/2018,4/2/2018,0.138,3.166,17.479,22.528,,29,ALIVE,,ld050243135,Original
ld0502,FK,VF,1/9/2018,21/2/2018,0.164,3.118,19.828,26.433,,29,ALIVE,,ld050243152,Original
ld0502,FK,VF,1/9/2018,12/3/2018,0.166,3.118,19.911,26.42,,29,ALIVE,,ld050243171,Original
ld0502,TF,VF,1/9/2018,19/4/2018,0.208,3.238,22.242,29.149,,29,ALIVE,,ld050243209,Original
ld0502,TF,VF,1/9/2018,15/5/2018,0.252,3.286,23.212,31.19,,29,ALIVE,,ld050243235,Original
ld0502,TF,VF,1/9/2018,7/6/2018,NA,3.327,23.857,34.358,,29,ALIVE,row added by VF,ld050243258,Original
ld0502,TF,VF,1/9/2018,23/6/2018,0.374,3.549,25.682,36.081,,29,ALIVE,,ld050243274,Duplicate
ld0502,TF,VF,1/9/2018,23/6/2018,NA,3.653,25.923,35.448,,29,ALIVE,row added by VF,ld050243274,Duplicate
ld0502,TF,NA,1/9/2018,21/7/2018,0.39,NA,25,NA,,29,ALIVE,,ld050243302,Original
ld0502,TF,NA,1/9/2018,14/8/2018,0.409,NA,26,NA,,29,ALIVE,,ld050243326,Original
ld0503,FK,PS,1/9/2018,9/1/2018,0.123,3.183,18.686,26.34,,29,ALIVE,,ld050343109,Original
ld0503,FK,PS,1/9/2018,31/1/2018,0.113,3.155,19.535,23.629,,29,ALIVE,,ld050343131,Original
ld0503,FK,VF,1/9/2018,21/2/2018,0.151,3.083,19.519,25.164,,29,ALIVE,,ld050343152,Original
ld0503,FK,VF,1/9/2018,12/3/2018,0.166,3.176,20.503,27.117,,29,ALIVE,,ld050343171,Original
ld0503,TF,VF,1/9/2018,19/4/2018,0.222,3.222,22.393,31.377,,29,ALIVE,,ld050343209,Original
